target_id	length	eff_length	est_counts	tpm
PB.103704.1	666	487.32	0	0
PB.103704.2	764	585.32	0	0
PB.111570.1	536	357.32	0	0
PB.75688.1	1348	1169.32	5.51479	75.1175
PB.118886.1	337	160.253	0	0
PB.96091.1	800	621.32	0	0
PB.60604.1	1584	1405.32	0	0
PB.45378.1	1865	1686.32	0	0
PB.30386.1	2049	1870.32	0	0
PB.137308.1	3138	2959.32	0	0
PB.124757.1	3733	3554.32	0	0
PB.88768.1	4050	3871.32	0	0
PB.8646.1	4647	4468.32	0	0
PB.164528.1	2504	2325.32	0	0
PB.130836.2	3450	3271.32	0	0
PB.3810.4	6719	6540.32	373.144	908.704
PB.83119.1	1158	979.32	2.06175	33.5318
PB.22997.1	2195	2016.32	0	0
PB.157404.1	2625	2446.32	0	0
PB.143815.1	2915	2736.32	0	0
PB.3810.5	5667	5488.32	3.35822	9.74574
PB.15689.1	2305	2126.32	0	0
PB.130836.3	3420	3241.32	0	0
PB.96092.1	795	616.32	3	77.5283
PB.8646.2	4728	4549.32	49.175	172.164
PB.37847.1	1904	1725.32	19.8978	183.688
PB.164529.1	2409	2230.32	131.243	937.251
PB.143817.1	2951	2772.32	29.6418	170.297
PB.103705.1	647	468.32	1.45271	49.4061
PB.45379.1	1766	1587.32	0	0
PB.75689.2	1179	1000.32	0	0
PB.45380.1	1846	1667.32	5.11472	48.8594
PB.22998.1	2170	1991.32	4.30629	34.4435
PB.111571.1	386	207.651	6.84175	524.782
PB.118887.1	312	137.219	1.20139	139.449
PB.37849.1	1891	1712.32	11.2008	104.186
PB.83121.1	1067	888.32	16.452	294.981
PB.83121.2	1084	905.32	0	0
PB.96093.1	886	707.32	0	0
PB.83121.3	1123	944.32	3.1292	52.7789
PB.96093.2	838	659.32	38.6959	934.789
PB.96093.3	912	733.32	0	0
PB.103706.2	601	422.32	0	0
PB.124758.1	3483	3304.32	70.0287	337.551
PB.118889.1	221	61.614	1.69421	437.958
PB.150499.1	2706	2527.32	9.14038	57.6036
PB.164530.1	2422	2243.32	116.214	825.112
PB.3811.2	5386	5207.32	43.5148	133.097
PB.130837.1	3405	3226.32	33.219	163.993
PB.37850.1	1913	1734.32	59.8416	549.565
PB.3811.3	4868	4689.32	0	0
PB.111572.1	458	279.359	0	0
PB.88770.1	4157	3978.32	495.398	1983.35
PB.103707.1	623	444.32	0	0
PB.111573.1	630	451.32	6.5395	230.784
PB.45383.1	1791	1612.32	9.08825	89.7789
PB.111574.1	449	270.359	1	58.9121
PB.15691.1	2351	2172.32	8	58.6559
PB.118891.1	199	46.9311	1	339.379
PB.37851.1	1914	1735.32	0	0
PB.8649.3	4665	4486.32	19.6341	69.7054
PB.130838.1	3404	3225.32	23.5552	116.321
PB.3812.1	5776	5597.32	29.3284	83.4553
PB.8649.2	4688	4509.32	0.00098537	0.00348043
PB.88771.1	3789	3610.32	22.8485	100.799
PB.124760.1	3659	3480.32	63.5305	290.742
PB.3812.2	5234	5055.32	41.6527	131.232
PB.88771.2	4099	3920.32	0	0
PB.8649.5	4180	4001.32	37.1659	147.94
PB.8649.6	4216	4037.32	0	0
PB.137310.1	3140	2961.32	0	0
PB.137310.2	3181	3002.32	0	0
PB.157407.1	2606	2427.32	0.000751961	0.00493416
PB.164532.1	2455	2276.32	4.3176e-07	3.02102e-06
PB.164532.2	2421	2242.32	42.7255	303.484
PB.23001.2	2201	2022.32	0	0
PB.30390.1	2005	1826.32	2.33703	20.3813
PB.96096.1	958	779.32	23.4098	478.44
PB.96097.1	877	698.32	24.8448	566.666
PB.83123.1	1051	872.32	2.12787e-07	3.88522e-06
PB.45384.1	1782	1603.32	49.3232	489.978
PB.75692.1	1239	1060.32	4.63115	69.566
PB.83123.2	1076	897.32	0	0
PB.75692.2	1233	1054.32	1.9374	29.268
PB.52911.1	1697	1518.32	0	0
PB.23002.3	2178	1999.32	10.2634	81.7627
PB.75692.3	1145	966.32	0	0
PB.111575.1	536	357.32	0	0
PB.60607.2	1571	1392.32	0	0
PB.83124.1	986	807.32	2.29295	45.2371
PB.83124.2	1057	878.32	6.22793	112.937
PB.45385.1	1826	1647.32	0	0
PB.37852.1	1970	1791.32	6.68918	59.4765
PB.37852.2	1944	1765.32	3.46422	31.2555
PB.52912.1	1709	1530.32	0	0
PB.150501.1	2745	2566.32	20.9999	130.333
PB.157409.1	2649	2470.32	5.18261e-05	0.000334149
PB.83125.1	1147	968.32	0	0
PB.15693.1	2315	2136.32	8	59.6443
PB.15694.1	2392	2213.32	3.20452	23.0603
PB.52913.1	1656	1477.32	4.02317	43.375
PB.75693.1	1213	1034.32	11.5178	177.362
PB.124761.1	3687	3508.32	42.4018	192.5
PB.96098.1	1583	1404.32	73	827.946
PB.96099.1	790	611.32	23	599.245
PB.96100.1	787	608.32	0	0
PB.30396.1	2071	1892.32	12.9683	109.152
PB.15696.1	2333	2154.32	17.237	127.437
PB.150503.1	2709	2530.32	31.6985	199.53
PB.23004.1	2174	1995.32	0	0
PB.150503.2	2726	2547.32	0	0
PB.164534.1	2392	2213.32	22.1762	159.584
PB.23004.2	2214	2035.32	6.19336	48.4662
PB.83126.1	1083	904.32	0	0
PB.157411.1	2561	2382.32	36.1244	241.516
PB.111576.1	450	271.359	0	0
PB.37853.1	1872	1693.32	35.7851	336.596
PB.45387.1	1845	1666.32	0	0
PB.150503.3	2742	2563.32	6.50531	40.4213
PB.150503.4	2691	2512.32	20	126.795
PB.96101.1	823	644.32	241.666	5973.91
PB.103709.1	609	430.32	9.45363	349.907
PB.96101.2	808	629.32	0	0
PB.52915.2	1681	1502.32	81.1864	860.729
PB.103709.3	567	388.32	11.4365	469.082
PB.52915.3	1705	1526.32	0	0
PB.15697.1	2231	2052.32	6.64049	51.5348
PB.124764.1	3617	3438.32	29.2354	135.428
PB.150504.2	2776	2597.32	19.7714	121.243
PB.111577.1	466	287.359	7.44824	412.833
PB.30397.1	2090	1911.32	19.0493	158.742
PB.137312.1	3028	2849.32	101.906	569.643
PB.103710.1	614	435.32	28.9321	1058.56
PB.88773.1	4167	3988.32	30.1255	120.307
PB.60609.1	1509	1330.32	5.59678	67.0081
PB.103711.1	657	478.32	65.0871	2167.31
PB.83129.1	989	810.32	0	0
PB.60609.2	1526	1347.32	0	0
PB.75695.1	1356	1177.32	7.76256	105.016
PB.96102.1	775	596.32	7.14122	190.739
PB.83129.3	1076	897.32	8.5409	151.601
PB.75695.2	1308	1129.32	15.6131	220.199
PB.60609.4	1536	1357.32	0	0
PB.52917.1	1736	1557.32	0	0
PB.52917.5	1616	1437.32	0	0
PB.68214.2	1424	1245.32	0	0
PB.68214.4	1335	1156.32	7.21601	99.395
PB.75695.3	1246	1067.32	0	0
PB.52917.3	1651	1472.32	0	0
PB.75695.4	1180	1001.32	0	0
PB.83129.2	1162	983.32	12.8593	208.289
PB.75695.5	1307	1128.32	0	0
PB.45389.2	1762	1583.32	0	0
PB.75694.1	1318	1139.32	7.63155	106.687
PB.52918.1	1696	1517.32	1.55969	16.3722
PB.96103.1	825	646.32	25.5378	629.334
PB.37856.1	1989	1810.32	0	0
PB.83130.1	1055	876.32	0	0
PB.103712.1	603	424.32	24.9025	934.75
PB.37857.1	1955	1776.32	13	116.565
PB.83131.1	1016	837.32	2	38.0438
PB.150505.1	2811	2632.32	28.9852	175.381
PB.143822.1	2924	2745.32	0	0
PB.88774.1	3771	3592.32	42.2326	187.248
PB.45390.1	1798	1619.32	0	0
PB.157414.1	2592	2413.32	5.9486	39.2595
PB.124765.1	3544	3365.32	0	0
PB.8652.2	4155	3976.32	49.6574	198.906
PB.143822.2	2849	2670.32	0	0
PB.150505.2	2694	2515.32	8.21506	52.0191
PB.150505.3	2781	2602.32	53.9031	329.913
PB.143822.3	2781	2602.32	0	0
PB.88774.3	3798	3619.32	0	0
PB.45390.2	1781	1602.32	0	0
PB.143822.5	2906	2727.32	0	0
PB.124765.2	3698	3519.32	47.5296	215.105
PB.150505.4	2750	2571.32	0	0
PB.88774.5	4011	3832.32	0	0
PB.150505.5	2735	2556.32	0	0
PB.45391.1	1788	1609.32	11.923	118.001
PB.124765.3	3484	3305.32	12.6638	61.0232
PB.130841.1	3269	3090.32	3.97788	20.5019
PB.137313.3	3175	2996.32	12.296	65.3612
PB.75697.1	1294	1115.32	17.0177	243.022
PB.103713.1	727	548.32	0.631974	18.3574
PB.157415.1	2578	2399.32	0.410666	2.72612
PB.8653.1	4295	4116.32	40.3997	156.32
PB.3813.1	5117	4938.32	481.677	1553.54
PB.30401.1	2051	1872.32	37.3743	317.935
PB.88775.1	4125	3946.32	0	0
PB.8654.1	4672	4493.32	0.0150091	0.0532025
PB.23007.1	2178	1999.32	0	0
PB.157416.2	2620	2441.32	281.477	1836.38
PB.150506.1	2783	2604.32	1.03037	6.30151
PB.118897.1	330	153.598	5.42639	562.692
PB.75700.1	1328	1149.32	7.04223	97.5921
PB.23008.1	2122	1943.32	9.68562	79.3832
PB.37858.1	1879	1700.32	1.22518	11.4766
PB.68217.1	1321	1142.32	7.18258	100.147
PB.8655.1	4779	4600.32	58.748	203.4
PB.103714.1	663	484.32	0	0
PB.3814.2	5062	4883.32	0.0156523	0.0510514
PB.88776.2	4118	3939.32	109.346	442.105
PB.157417.1	2553	2374.32	11.7834	79.0457
PB.164538.1	2369	2190.32	12.9592	94.2357
PB.111580.1	439	260.359	3.74009	228.8
PB.75701.1	1218	1039.32	28.715	440.053
PB.45394.1	1780	1601.32	3.60435	35.8504
PB.37859.1	1924	1745.32	5.14006	46.9071
PB.8655.3	4202	4023.32	0	0
PB.3814.4	6299	6120.32	12.7637	33.216
PB.60611.1	1493	1314.32	3.01314	36.5144
PB.96105.1	872	693.32	0	0
PB.103715.1	638	459.32	0	0
PB.68218.1	1379	1200.32	0	0
PB.45395.1	1855	1676.32	0	0
PB.8656.1	4545	4366.32	0	0
PB.124768.2	3470	3291.32	0.935885	4.52895
PB.143826.2	2867	2688.32	0	0
PB.137316.1	3054	2875.32	0	0
PB.88777.1	3554	3375.32	0	0
PB.143826.1	2939	2760.32	0	0
PB.124768.1	3755	3576.32	0	0
PB.137316.3	3071	2892.32	30.0919	165.71
PB.88777.3	4111	3932.32	74.2186	300.614
PB.137316.2	3151	2972.32	25.5976	137.167
PB.143826.3	2871	2692.32	9.95772	58.9086
PB.88777.2	4108	3929.32	22.9067	92.8517
PB.88777.4	3836	3657.32	0	0
PB.30402.1	2040	1861.32	0	0
PB.8656.2	4165	3986.32	13.0112	51.9865
PB.88777.5	3899	3720.32	24.1244	103.281
PB.150507.1	2711	2532.32	0	0
PB.143826.4	2880	2701.32	0	0
PB.52921.1	1705	1526.32	0	0
PB.96105.2	952	773.32	0	0
PB.143826.5	2833	2654.32	0	0
PB.45395.2	1826	1647.32	0	0
PB.137316.5	3051	2872.32	0	0
PB.23010.1	2182	2003.32	0	0
PB.15702.1	2309	2130.32	0	0
PB.88777.6	3832	3653.32	0	0
PB.150507.2	2756	2577.32	0.155997	0.964035
PB.137316.4	3118	2939.32	0	0
PB.130844.1	3252	3073.32	0	0
PB.8657.1	4796	4617.32	7.0831	24.4331
PB.124769.1	3528	3349.32	41.1263	195.573
PB.96106.1	841	662.32	18.9619	455.994
PB.143827.1	2917	2738.32	1.04854e-05	6.09884e-05
PB.88778.1	3795	3616.32	39.1794	172.558
PB.124769.2	3585	3406.32	8.58095e-07	4.01232e-06
PB.83134.1	1055	876.32	2.68665	48.8308
PB.88778.2	3905	3726.32	8.04063e-07	3.43681e-06
PB.124769.3	3552	3373.32	0	0
PB.60613.1	1571	1392.32	12.7552	145.913
PB.130845.1	3248	3069.32	47.6262	247.144
PB.96106.3	940	761.32	0	0
PB.137317.3	2910	2731.32	0.380302	2.21769
PB.157418.1	2526	2347.32	0.000134052	0.00090959
PB.83135.1	1185	1006.32	10.7059	169.447
PB.3815.1	5318	5139.32	64	198.344
PB.164539.1	2384	2205.32	0	0
PB.111581.1	475	296.359	0	0
PB.130846.1	3188	3009.32	18	95.2685
PB.45396.1	1859	1680.32	0	0
PB.111582.1	527	348.32	28.856	1319.48
PB.75702.1	1266	1087.32	0	0
PB.45397.1	1787	1608.32	323.98	3208.42
PB.23012.1	2206	2027.32	0	0
PB.23012.2	2091	1912.32	0	0
PB.15703.1	2098	1919.32	152.403	1264.71
PB.164540.1	2304	2125.32	0	0
PB.143828.1	2761	2582.32	235.668	1453.57
PB.30403.2	2001	1822.32	28.0483	245.148
PB.23012.4	2182	2003.32	25.0448	199.119
PB.37860.2	2008	1829.32	0	0
PB.15703.3	2184	2005.32	0	0
PB.37860.4	2004	1825.32	0	0
PB.111583.1	454	275.359	4006	231717
PB.130847.1	3315	3136.32	33	167.586
PB.157419.1	2533	2354.32	0	0
PB.118901.1	169	29.8718	0	0
PB.124770.1	3656	3477.32	0	0
PB.124770.2	3671	3492.32	0	0
PB.124770.3	3590	3411.32	0	0
PB.88779.2	4133	3954.32	18.8675	75.9954
PB.130848.1	3436	3257.32	4.22981	20.6826
PB.96108.1	851	672.32	0.919077	21.7732
PB.88780.1	3889	3710.32	269.37	1156.34
PB.164541.1	2347	2168.32	10.0053	73.4944
PB.60616.1	1495	1316.32	4	48.3998
PB.137318.1	3150	2971.32	13.1436	70.4546
PB.23013.1	2109	1930.32	2	16.5024
PB.143829.1	2908	2729.32	0	0
PB.8658.1	4614	4435.32	48.5793	174.45
PB.52924.1	1735	1556.32	8	81.8722
PB.164542.1	2498	2319.32	0	0
PB.15704.1	2326	2147.32	0	0
PB.45398.1	1777	1598.32	15.3966	153.429
PB.37861.1	1906	1727.32	0	0
PB.52925.1	1701	1522.32	0	0
PB.68220.1	1423	1244.32	0	0
PB.75703.1	1317	1138.32	0	0
PB.68221.1	1361	1182.32	2.05026	27.6197
PB.130850.1	3205	3026.32	112.222	590.619
PB.45400.2	1759	1580.32	14.6864	148.019
PB.52927.1	1725	1546.32	0	0
PB.52927.2	1702	1523.32	0	0
PB.88781.1	3992	3813.32	133.876	559.171
PB.83137.1	1174	995.32	0	0
PB.45400.3	1832	1653.32	44.5068	428.761
PB.103717.1	670	491.32	0	0
PB.83138.1	1003	824.32	0	0
PB.137321.1	3053	2874.32	0	0
PB.130852.1	3318	3139.32	10.3604	52.5638
PB.130852.2	3329	3150.32	38.8124	196.228
PB.3818.1	6762	6583.32	90.8271	219.744
PB.96109.1	800	621.32	2	51.2696
PB.88782.1	4019	3840.32	62	257.14
PB.118905.1	307	132.613	43.3605	5207.81
PB.103718.1	677	498.32	5.15959	164.912
PB.45401.1	1774	1595.32	3.67046	36.6453
PB.23015.1	2123	1944.32	0	0
PB.23016.1	2139	1960.32	35	284.372
PB.60617.1	1596	1417.32	10.2129	114.77
PB.52928.1	1737	1558.32	0	0
PB.52928.2	1624	1445.32	74.591	821.992
PB.68223.1	1396	1217.32	79.1961	1036.2
PB.118906.1	349	171.585	0	0
PB.137322.2	3095	2916.32	0	0
PB.124772.1	3708	3529.32	10.8536	48.9811
PB.137322.1	3095	2916.32	0	0
PB.83139.2	1074	895.32	19.7031	350.51
PB.83139.1	1150	971.32	0	0
PB.88783.1	3763	3584.32	23.4913	104.387
PB.137322.3	3093	2914.32	0	0
PB.83139.3	1132	953.32	5.72015	95.5684
PB.137322.4	3188	3009.32	4.58068	24.2441
PB.130853.1	3279	3100.32	9.39469	48.2638
PB.103719.1	701	522.32	5.2565	160.29
PB.75704.1	1232	1053.32	2.30215	34.8112
PB.96110.1	952	773.32	7.95689	163.881
PB.88784.1	3995	3816.32	19.2646	80.4009
PB.15706.1	2332	2153.32	15.5384	114.932
PB.3819.1	5322	5143.32	260.119	805.516
PB.111584.1	427	248.359	35.2397	2259.95
PB.111584.2	356	178.465	271.055	24190.9
PB.137323.1	3061	2882.32	27.5902	152.461
PB.60618.1	1586	1407.32	29.5937	334.928
PB.150510.1	2716	2537.32	28.1227	176.534
PB.137323.2	3151	2972.32	15.0147	80.4574
PB.111585.1	384	205.698	21.5705	1670.23
PB.3820.1	7226	7047.32	260.518	588.789
PB.150511.1	2761	2582.32	5.40582	33.3424
PB.3820.2	7287	7108.32	30.5126	68.3688
PB.88785.1	4056	3877.32	0.191826	0.787989
PB.88785.2	3922	3743.32	6.71765	28.5829
PB.52929.1	1627	1448.32	10.3066	113.343
PB.137324.1	3057	2878.32	0	0
PB.68224.1	1477	1298.32	13.8925	170.429
PB.3820.3	7496	7317.32	1.16002	2.52498
PB.143830.1	2855	2676.32	0	0
PB.3820.4	7354	7175.32	0.366429	0.813382
PB.8661.1	4349	4170.32	46.3223	176.915
PB.3820.5	5721	5542.32	59.7294	171.649
PB.157420.1	2519	2340.32	9.05753	61.6425
PB.8661.2	4329	4150.32	43.9225	168.559
PB.124773.1	3749	3570.32	5.75064e-08	2.5654e-07
PB.130854.1	3326	3147.32	0	0
PB.137325.1	3267	3088.32	0	0
PB.143831.1	2925	2746.32	0	0
PB.157421.1	2518	2339.32	0	0
PB.8661.4	4216	4037.32	9	35.5054
PB.15708.1	2388	2209.32	0	0
PB.157421.2	2581	2402.32	6.11662	40.5533
PB.164543.1	2473	2294.32	0	0
PB.157421.3	2508	2329.32	0	0
PB.157421.4	2505	2326.32	5.78571	39.6125
PB.23017.1	2187	2008.32	8.03239	63.7026
PB.23017.2	2219	2040.32	0	0
PB.37862.1	1833	1654.32	0	0
PB.83140.1	1143	964.32	10.9248	180.442
PB.96111.1	856	677.32	0	0
PB.118908.1	221	61.614	7.53829	1948.67
PB.130855.1	3179	3000.32	9.99928	53.0819
PB.157422.1	2592	2413.32	0.00071994	0.00475146
PB.60620.1	1599	1420.32	0	0
PB.111586.1	281	109.48	0	0
PB.23018.1	2127	1948.32	0.121749	0.995289
PB.157423.1	2578	2399.32	9.58686	63.6405
PB.15709.1	2332	2153.32	0.293422	2.17035
PB.3821.1	6790	6611.32	0.0398418	0.0959833
PB.8662.1	4700	4521.32	4.19728e-06	1.47859e-05
PB.45403.1	1852	1673.32	5.41857	51.5764
PB.3821.2	6673	6494.32	127.472	312.627
PB.3821.3	6305	6126.32	0	0
PB.8662.2	4570	4391.32	11.3566	41.1906
PB.8662.3	4534	4355.32	0	0
PB.3821.4	6186	6007.32	142.698	378.339
PB.3821.5	5026	4847.32	53.3428	175.275
PB.3821.6	5054	4875.32	39.0187	127.472
PB.3821.7	6466	6287.32	76.9215	194.862
PB.8662.4	4778	4599.32	0.0149871	0.0519004
PB.88786.1	3889	3710.32	0	0
PB.124774.1	3612	3433.32	0	0
PB.130856.1	3319	3140.32	0	0
PB.137326.1	3115	2936.32	0	0
PB.143832.1	2965	2786.32	0	0
PB.111587.1	459	280.359	5	284.054
PB.45404.1	1853	1674.32	13.5345	128.751
PB.164545.1	2440	2261.32	4.18764	29.4953
PB.45405.1	1814	1635.32	0	0
PB.37863.1	1914	1735.32	0	0
PB.157425.1	2527	2348.32	0	0
PB.157425.2	2637	2458.32	0	0
PB.157425.3	2530	2351.32	0	0
PB.157425.4	2562	2383.32	0	0
PB.37863.2	1900	1721.32	5.99543	55.4759
PB.96112.1	858	679.32	3.238e-07	7.59185e-06
PB.8663.1	4380	4201.32	26.6459	101.016
PB.124775.2	3472	3293.32	40.7551	197.103
PB.130857.2	3356	3177.32	0	0
PB.124775.1	3522	3343.32	53.2937	253.889
PB.130857.1	3478	3299.32	0	0
PB.130857.4	3324	3145.32	88.3469	447.375
PB.96113.1	951	772.32	23.7566	489.928
PB.137327.2	3162	2983.32	144.89	773.544
PB.130857.6	3357	3178.32	0	0
PB.137327.1	3126	2947.32	16.3105	88.1424
PB.130857.7	3388	3209.32	0	0
PB.130857.8	3234	3055.32	0.00103467	0.00539373
PB.130857.5	3433	3254.32	0	0
PB.130857.9	3354	3175.32	0	0
PB.143833.2	2904	2725.32	0	0
PB.164546.1	2410	2231.32	0	0
PB.103720.1	692	513.32	241.094	7480.73
PB.103720.2	701	522.32	6.37626	194.435
PB.37865.1	1928	1749.32	0	0
PB.130858.1	3295	3116.32	39.2207	200.456
PB.45406.1	1752	1573.32	0	0
PB.60623.1	1600	1421.32	0	0
PB.124776.2	3576	3397.32	0	0
PB.130858.2	3262	3083.32	93.1595	481.232
PB.118911.1	322	146.273	0	0
PB.103721.1	718	539.32	0.00294803	0.0870624
PB.157427.1	2000	1821.32	0	0
PB.164547.1	2507	2328.32	0	0
PB.15712.1	2274	2095.32	0	0
PB.23021.1	2147	1968.32	0	0
PB.23021.2	2224	2045.32	0	0
PB.164547.2	2392	2213.32	0	0
PB.164547.5	2379	2200.32	13.3897	96.9238
PB.15712.2	2273	2094.32	0	0
PB.157427.3	2586	2407.32	5.74928e-06	3.80387e-05
PB.164547.4	2450	2271.32	0	0
PB.143834.1	2902	2723.32	9.32856	54.5584
PB.164547.3	2413	2234.32	0	0
PB.164547.6	2364	2185.32	13.5023	98.4099
PB.23021.3	2187	2008.32	0	0
PB.157427.5	2564	2385.32	1.51797	10.1359
PB.157427.6	2545	2366.32	12.4788	83.9931
PB.15712.3	2278	2099.32	0	0
PB.164547.7	2331	2152.32	5.47284	40.4997
PB.164547.8	2505	2326.32	16.989	116.317
PB.164547.9	2478	2299.32	0	0
PB.15712.6	2347	2168.32	0	0
PB.15712.7	2352	2173.32	0	0
PB.164547.10	2414	2235.32	19.4524	138.605
PB.15712.8	2238	2059.32	0	0
PB.164547.11	2380	2201.32	0	0
PB.15712.9	2300	2121.32	3.4234	25.7038
PB.157427.7	2514	2335.32	0	0
PB.30409.2	2025	1846.32	0	0
PB.45407.1	1824	1645.32	0	0
PB.52932.1	1706	1527.32	1.15112e-07	1.20042e-06
PB.60624.1	1576	1397.32	0	0
PB.68227.1	1422	1243.32	0	0
PB.75707.1	1205	1026.32	0	0
PB.103722.1	700	521.32	6.445	196.908
PB.130859.1	3280	3101.32	5.56598e-05	0.000285851
PB.137329.1	3127	2948.32	7.99995	43.2173
PB.3822.1	5949	5770.32	0	0
PB.118912.1	321	145.493	0	0
PB.88787.1	3901	3722.32	8.34026	35.6871
PB.130860.1	3356	3177.32	5.27009	26.4182
PB.3823.1	10774	10595.3	152.065	228.591
PB.103723.1	642	463.32	0.350411	12.046
PB.45408.1	1801	1622.32	20.4458	200.73
PB.150514.1	2672	2493.32	10.6432	67.9894
PB.164549.1	2389	2210.32	27.3916	197.382
PB.96115.2	908	729.32	13.6412	297.906
PB.103724.1	725	546.32	0	0
PB.83143.1	1060	881.32	3.19339	57.7117
PB.96115.3	777	598.32	0	0
PB.37866.1	1958	1779.32	9.77382	87.4895
PB.164550.1	2381	2202.32	25.9093	187.379
PB.60627.1	1602	1423.32	1.72982	19.3572
PB.143837.1	2877	2698.32	72.9971	430.881
PB.157428.1	2554	2375.32	6.08926	40.8308
PB.150517.1	2746	2567.32	40	248.156
PB.75708.1	1224	1045.32	9	137.132
PB.111589.1	532	353.32	4	180.317
PB.88788.1	3735	3556.32	34.5302	154.648
PB.143838.1	2940	2761.32	0	0
PB.137330.1	2997	2818.32	0	0
PB.124778.1	3508	3329.32	35.9002	171.746
PB.88788.2	3852	3673.32	0.862148	3.73825
PB.88788.4	3955	3776.32	9.79474e-08	4.13114e-07
PB.124778.2	3705	3526.32	0	0
PB.88788.5	3905	3726.32	17.4514	74.5926
PB.88788.3	3954	3775.32	16.0047	67.5212
PB.75709.1	1198	1019.32	2.27352	35.5249
PB.130863.1	3243	3064.32	9.99694	51.9611
PB.124778.4	3516	3337.32	0.0039502	0.0188524
PB.88788.8	3883	3704.32	3.78644	16.2805
PB.124778.3	3641	3462.32	14.0054	64.4281
PB.23022.1	2220	2041.32	0	0
PB.88788.9	3802	3623.32	0	0
PB.143838.3	2828	2649.32	0	0
PB.124778.5	3666	3487.32	0	0
PB.88788.10	4057	3878.32	2.72049e-06	1.11725e-05
PB.8665.2	4468	4289.32	76.4652	283.936
PB.157429.1	2531	2352.32	0	0
PB.130863.2	3248	3069.32	18.014	93.4786
PB.88788.11	3955	3776.32	31.2356	131.743
PB.88788.12	3962	3783.32	0	0
PB.143838.4	2856	2677.32	0	0
PB.150518.1	2749	2570.32	0	0
PB.37867.1	1902	1723.32	27.7895	256.839
PB.37867.2	1818	1639.32	3.6148e-07	3.51209e-06
PB.157430.1	2530	2351.32	15.5783	105.524
PB.75710.2	1205	1026.32	0	0
PB.75710.1	1226	1047.32	6.21466	94.5113
PB.88789.1	4037	3858.32	40.9995	169.249
PB.88789.2	4015	3836.32	46.1615	191.651
PB.103725.1	691	512.32	12.3913	385.232
PB.103726.1	567	388.32	0	0
PB.83144.1	993	814.32	0.654443	12.8004
PB.37868.1	1996	1817.32	0	0
PB.164551.1	2434	2255.32	1.82687e-05	0.000129016
PB.137331.1	3152	2973.32	12.7005	68.034
PB.137331.2	3052	2873.32	0	0
PB.143839.2	2930	2751.32	0	0
PB.68231.1	1404	1225.32	0	0
PB.143839.3	2852	2673.32	124.454	741.488
PB.23023.1	2120	1941.32	0	0
PB.15715.1	2269	2090.32	1.28021e-06	9.7547e-06
PB.124780.2	3610	3431.32	7.86324	36.4994
PB.88790.1	3836	3657.32	17.0279	74.1556
PB.143839.4	2892	2713.32	0	0
PB.45409.1	1838	1659.32	0	0
PB.52934.1	1682	1503.32	27	286.06
PB.30411.1	2035	1856.32	0	0
PB.137332.1	2996	2817.32	16.2552	91.8973
PB.37869.1	1906	1727.32	0	0
PB.30412.1	2003	1824.32	0	0
PB.45410.1	1811	1632.32	0	0
PB.60629.1	1544	1365.32	37.8601	441.665
PB.88791.1	3816	3637.32	24.1185	105.612
PB.37869.2	1974	1795.32	4.13142	36.6525
PB.96117.1	865	686.32	0	0
PB.30412.2	1995	1816.32	0	0
PB.88791.2	3864	3685.32	10.8936	47.0804
PB.45410.2	1809	1630.32	6.09187	59.5145
PB.37869.3	1847	1668.32	6	57.2819
PB.96118.1	922	743.32	3	64.2822
PB.8666.1	4271	4092.32	29	112.869
PB.8666.2	4196	4017.32	2.25625e-07	8.94534e-07
PB.137333.1	3053	2874.32	0	0
PB.45411.1	1785	1606.32	0	0
PB.83146.1	1032	853.32	10	186.652
PB.23024.1	2204	2025.32	3	23.5924
PB.118913.1	187	39.7422	0	0
PB.111590.1	501	322.359	1.05073	51.9153
PB.75712.1	1269	1090.32	0	0
PB.8667.1	4732	4553.32	67.2706	235.311
PB.45412.1	1833	1654.32	22.5591	217.194
PB.124782.2	3769	3590.32	0	0
PB.157432.1	2603	2424.32	10	65.6985
PB.23026.1	2214	2035.32	6.17026	48.2854
PB.96119.1	871	692.32	0	0
PB.45413.1	1849	1670.32	0	0
PB.23027.1	2192	2013.32	39.9413	315.976
PB.143841.2	2966	2787.32	0	0
PB.143841.5	2801	2622.32	0	0
PB.143841.3	2879	2700.32	0	0
PB.88792.1	4089	3910.32	2.99682	12.2066
PB.137334.1	3138	2959.32	7.09494	38.1858
PB.30413.1	1979	1800.32	0	0
PB.30413.2	2066	1887.32	0	0
PB.157433.1	2621	2442.32	0	0
PB.164553.1	2549	2370.32	34.499	231.817
PB.150519.1	2692	2513.32	3.80255	24.0975
PB.164553.2	2391	2212.32	0	0
PB.157433.2	2623	2444.32	5.53015	36.035
PB.75714.1	1214	1035.32	6.42115	98.7833
PB.15718.1	2230	2051.32	11.1293	86.4131
PB.15718.2	2265	2086.32	9	68.708
PB.150519.3	2642	2463.32	8.26613	53.4474
PB.83148.1	1102	923.32	0	0
PB.75714.2	1246	1067.32	1.83911	27.4448
PB.8668.1	4469	4290.32	10.2741	38.1416
PB.88792.2	3923	3744.32	15.2566	64.8977
PB.103728.1	711	532.32	7.26239	217.296
PB.143842.1	2879	2700.32	36.0188	212.451
PB.103728.2	607	428.32	0	0
PB.96121.2	826	647.32	10	246.052
PB.118916.1	258	90.052	0.57025	100.86
PB.88793.1	3806	3627.32	9	39.5186
PB.150520.1	2863	2684.32	28	166.138
