/home/pabloati/miniforge3/envs/sqanti3/bin/psauron -i /home/pabloati/Programs/sqanti3/example/SQANTI3_QC_reference/TD2/longest_orfs.cds -o /home/pabloati/Programs/sqanti3/example/SQANTI3_QC_reference/TD2/psauron_score.csv -m 0 --inframe 0.5 -s
psauron score: 49.0
description,psauron_is_protein,in-frame_score
ENST00000334554.12.p6,False,0.07133
ENST00000334554.12.p7,False,0.00709
ENST00000334554.12.p8,False,0.03315
ENST00000334554.12.p9,False,0.08603
ENST00000320602.11.p1,True,0.99383
ENST00000320602.11.p2,False,0.08867
ENST00000320602.11.p3,False,0.00185
ENST00000320602.11.p4,False,0.03315
ENST00000405930.3.p1,True,0.99126
ENST00000405930.3.p2,False,0.00185
ENST00000405930.3.p3,False,0.08603
ENST00000439765.4.p1,True,0.51283
ENST00000439765.4.p2,True,0.55255
ENST00000439765.4.p3,False,0.3108
ENST00000506039.1.p1,False,0.02933
ENST00000506039.1.p2,False,0.01768
ENST00000609602.1.p1,False,0.01795
ENST00000609602.1.p2,False,0.0064
ENST00000043402.8.p1,False,0.35037
ENST00000043402.8.p2,True,0.80836
ENST00000043402.8.p3,False,2e-05
ENST00000043402.8.p4,False,0.01749
ENST00000438948.1.p1,False,0.06659
ENST00000438948.1.p2,False,0.00043
ENST00000438948.1.p3,True,0.99152
ENST00000438948.1.p4,True,0.99826
ENST00000248879.8.p1,True,0.99502
ENST00000248879.8.p2,True,0.9962
ENST00000405465.3.p1,True,0.78429
ENST00000405465.3.p2,True,0.83155
ENST00000405465.3.p3,True,0.69338
ENST00000617303.4.p1,True,0.69167
ENST00000583722.5.p1,True,0.8931
ENST00000610338.1.p1,False,0.00785
ENST00000610338.1.p2,True,0.94979
ENST00000667786.1.p1,False,0.06946
ENST00000292729.12.p1,True,0.65243
ENST00000292729.12.p2,True,0.68754
ENST00000611540.4.p1,False,0.01625
ENST00000611540.4.p2,False,0.00377
ENST00000611540.4.p3,True,0.99815
ENST00000611540.4.p4,False,0.00103
ENST00000611540.4.p5,False,0.01006
ENST00000611540.4.p6,False,0.00407
ENST00000403682.7.p1,False,0.06605
ENST00000403682.7.p2,False,0.05218
ENST00000403682.7.p3,False,0.00377
ENST00000403682.7.p4,True,0.99788
ENST00000403682.7.p5,False,0.01006
ENST00000403682.7.p6,False,0.00407
ENST00000400451.7.p1,False,0.01625
ENST00000400451.7.p2,False,0.00377
ENST00000400451.7.p3,False,0.06747
ENST00000400451.7.p4,True,0.99815
ENST00000400451.7.p5,False,0.01006
ENST00000400451.7.p6,False,0.00407
ENST00000357502.5.p1,False,0.01006
ENST00000357502.5.p2,False,0.00407
ENST00000357502.5.p3,False,0.05394
ENST00000357502.5.p4,False,0.04765
ENST00000357502.5.p5,False,0.00377
ENST00000357502.5.p6,True,0.99788
ENST00000405993.2.p1,True,0.99865
ENST00000405993.2.p2,False,0.01006
ENST00000405993.2.p3,False,0.01155
ENST00000405993.2.p4,False,0.02259
ENST00000405993.2.p5,False,0.00377
ENST00000622235.5.p1,False,0.00115
ENST00000622235.5.p2,False,0.04761
ENST00000622235.5.p3,False,0.10566
ENST00000622235.5.p4,True,0.98341
ENST00000622235.5.p5,True,0.98508
ENST00000623402.1.p1,True,0.98221
ENST00000623402.1.p2,True,0.98417
ENST00000623402.1.p3,False,0.00115
ENST00000623402.1.p4,False,0.04761
ENST00000623402.1.p5,False,0.10566
ENST00000429594.1.p1,True,0.99756
ENST00000328879.9.p1,True,0.94174
ENST00000328879.9.p2,True,0.94907
ENST00000328879.9.p3,False,0.00773
ENST00000426448.1.p1,True,0.98739
ENST00000426448.1.p2,True,0.99311
ENST00000493791.3.p1,False,0.09123
ENST00000436075.1.p1,True,0.93867
ENST00000436075.1.p2,True,0.99886
ENST00000292733.11.p1,True,0.99871
ENST00000292733.11.p2,True,0.99878
ENST00000263205.11.p1,True,0.99885
ENST00000263205.11.p2,True,0.99891
ENST00000406969.5.p1,True,0.99855
ENST00000406969.5.p2,True,0.9988
ENST00000382974.6.p1,True,0.99771
ENST00000382974.6.p2,True,0.9977
ENST00000420225.1.p1,False,0.02487
ENST00000416717.6.p1,False,0.01254
ENST00000416717.6.p2,False,0.27295
ENST00000416717.6.p3,False,0.03869
ENST00000416717.6.p4,False,0.00483
ENST00000447821.1.p1,True,0.89628
ENST00000447821.1.p2,False,0.11408
ENST00000411545.2.p1,True,0.99138
ENST00000411545.2.p2,False,8e-05
ENST00000427789.3.p1,True,0.93694
ENST00000427789.3.p2,True,0.94843
ENST00000450925.6.p1,False,0.02969
ENST00000450925.6.p2,True,0.98492
ENST00000450925.6.p3,False,0.0363
ENST00000637163.1.p1,True,0.99286
ENST00000419950.5.p1,True,0.985
ENST00000255882.11.p1,True,0.98623
ENST00000215727.10.p1,True,0.98573
ENST00000215727.10.p2,True,0.98353
ENST00000406799.1.p1,True,0.98652
ENST00000215730.12.p1,False,0.00145
ENST00000215730.12.p2,True,0.99951
ENST00000215730.12.p3,True,0.99974
ENST00000215730.12.p4,False,0.0376
ENST00000354336.8.p1,True,0.9995
ENST00000354336.8.p2,False,0.24006
ENST00000354336.8.p3,False,0.00033
ENST00000354336.8.p4,False,0.44635
ENST00000444039.1.p1,False,0.10158
ENST00000399167.6.p1,True,0.99216
ENST00000399167.6.p2,False,0.00293
ENST00000399167.6.p3,False,0.00014
ENST00000399163.6.p1,False,0.00131
ENST00000399163.6.p2,False,0.00014
ENST00000399163.6.p3,True,0.99195
ENST00000434714.6.p1,True,0.99163
ENST00000434714.6.p2,False,0.00248
ENST00000434714.6.p3,False,0.00014
ENST00000683034.1.p1,True,0.99195
ENST00000683034.1.p2,False,0.00208
ENST00000683034.1.p3,False,0.00014
ENST00000440238.4.p1,True,0.99216
ENST00000440238.4.p2,False,0.00208
ENST00000440238.4.p3,False,0.00014
ENST00000405089.5.p1,True,0.9919
ENST00000405089.5.p2,False,0.00246
ENST00000405089.5.p3,False,0.00026
ENST00000479606.5.p1,False,6e-05
ENST00000479606.5.p2,False,0.27748
ENST00000479606.5.p3,True,0.99463
ENST00000610278.1.p1,False,0.01107
ENST00000646124.2.p1,True,0.99366
ENST00000646124.2.p2,True,0.99407
ENST00000646124.2.p3,False,0.33089
ENST00000646124.2.p4,False,6e-05
ENST00000646124.2.p5,False,0.27748
ENST00000646124.2.p6,False,0.12468
ENST00000215742.9.p1,True,0.95123
ENST00000215742.9.p2,False,0.00882
ENST00000399133.2.p1,True,0.88877
ENST00000399133.2.p2,True,0.95123
ENST00000399133.2.p3,False,0.00084
ENST00000399133.2.p4,False,0.00053
ENST00000399133.2.p5,False,0.00882
ENST00000399133.2.p6,False,0.06508
ENST00000436079.1.p1,False,0.01255
ENST00000436079.1.p2,False,0.02302
ENST00000452284.1.p1,False,0.01144
ENST00000452284.1.p2,False,0.1642
ENST00000452284.1.p3,False,0.11091
ENST00000442739.1.p1,True,0.97608
ENST00000442739.1.p2,True,0.97556
ENST00000442739.1.p3,True,0.98867
ENST00000292748.7.p1,True,0.97048
ENST00000292748.7.p2,True,0.824
ENST00000292748.7.p3,False,0.1487
ENST00000640124.1.p1,False,0.04566
ENST00000413302.6.p1,True,0.95055
ENST00000413302.6.p2,False,0.11339
ENST00000413302.6.p3,False,0.002
ENST00000413302.6.p4,False,0.00362
ENST00000401443.5.p1,False,0.002
ENST00000401443.5.p2,False,0.00362
ENST00000401443.5.p3,True,0.93834
ENST00000401443.5.p4,True,0.93693
ENST00000403586.5.p1,False,0.00068
ENST00000403586.5.p2,False,0.00178
ENST00000403586.5.p3,True,0.99364
ENST00000382932.3.p1,False,0.00068
ENST00000382932.3.p2,False,0.00178
ENST00000382932.3.p3,True,0.99364
ENST00000450652.2.p1,False,0.10946
ENST00000450626.1.p1,True,0.99389
ENST00000442047.2.p1,True,0.99439
ENST00000410028.3.p1,True,0.65213
ENST00000410028.3.p2,False,0.00174
ENST00000641915.1.p1,False,0.32084
ENST00000641915.1.p2,False,0.05174
ENST00000461808.5.p1,True,0.99776
ENST00000461808.5.p2,True,0.63572
ENST00000420508.1.p1,True,0.56851
ENST00000420508.1.p2,False,0.16919
ENST00000447763.1.p1,True,0.99508
ENST00000447763.1.p2,True,0.98589
ENST00000398241.3.p1,True,0.82522
ENST00000398241.3.p2,False,0.44407
ENST00000329949.3.p1,False,0.16738
ENST00000329949.3.p2,True,0.9342
ENST00000451257.5.p1,True,0.99994
ENST00000451257.5.p2,True,0.6081
ENST00000451257.5.p3,False,0.24231
ENST00000451257.5.p4,False,0.11639
ENST00000415376.5.p1,False,0.11639
ENST00000415376.5.p2,True,0.63291
ENST00000421576.5.p1,True,0.81669
ENST00000424410.1.p1,True,0.96931
ENST00000417463.1.p1,False,0.08216
ENST00000639507.1.p1,False,0.14574
ENST00000639507.1.p2,False,0.00125
ENST00000405188.8.p1,True,0.99711
ENST00000405188.8.p2,False,6e-05
ENST00000401924.5.p1,True,0.99553
ENST00000401924.5.p2,False,6e-05
ENST00000637734.1.p1,True,0.94633
ENST00000417732.1.p1,False,0.48138
ENST00000417732.1.p2,True,0.9774
ENST00000510112.1.p1,True,0.93358
ENST00000447720.5.p1,True,0.99992
ENST00000447720.5.p2,True,0.50872
ENST00000447720.5.p3,False,0.16478
ENST00000447720.5.p4,False,0.07739
ENST00000436681.5.p1,False,0.01258
ENST00000436681.5.p2,False,0.16478
ENST00000436681.5.p3,True,0.99992
ENST00000436681.5.p4,False,0.07739
ENST00000416615.5.p1,True,0.63291
ENST00000416615.5.p2,False,0.07739
ENST00000434730.1.p1,False,0.08216
ENST00000416640.2.p1,False,0.02531
ENST00000416640.2.p2,False,0.01174
ENST00000416640.2.p3,True,0.94204
ENST00000416640.2.p4,False,0.0376
ENST00000416640.2.p5,True,0.93005
ENST00000416640.2.p6,True,0.98761
ENST00000652479.1.p1,True,0.9521
ENST00000422450.1.p1,False,0.15535
ENST00000422450.1.p2,False,0.00518
ENST00000422450.1.p3,False,0.00292
ENST00000620804.1.p1,False,0.1123
ENST00000620804.1.p2,False,8e-05
ENST00000620804.1.p3,True,0.98271
ENST00000407464.7.p1,False,0.0087
ENST00000407464.7.p2,False,0.00014
ENST00000407464.7.p3,False,0.069
ENST00000407464.7.p4,True,0.99441
ENST00000407464.7.p5,False,0.10588
ENST00000407598.2.p1,True,0.99441
ENST00000407598.2.p2,False,0.10588
ENST00000407598.2.p3,False,0.0087
ENST00000407598.2.p4,False,0.00014
ENST00000443632.2.p1,True,0.99441
ENST00000443632.2.p2,False,0.10588
ENST00000443632.2.p3,False,0.01196
ENST00000443632.2.p4,False,0.0087
ENST00000443632.2.p5,False,0.00014
ENST00000443632.2.p6,False,0.069
ENST00000432134.8.p1,True,0.9977
ENST00000682920.1.p1,True,0.99638
ENST00000621561.5.p1,True,0.99705
ENST00000621561.5.p2,True,0.99619
ENST00000536718.3.p1,True,0.99649
ENST00000536718.3.p2,True,0.99537
ENST00000486209.5.p1,False,0.00426
ENST00000486209.5.p2,False,0.01157
ENST00000486209.5.p3,True,0.99948
ENST00000486209.5.p4,True,0.72418
ENST00000486209.5.p5,True,0.99484
ENST00000486209.5.p6,False,0.06529
ENST00000450651.5.p1,True,0.77532
ENST00000450651.5.p2,True,0.99915
ENST00000360806.9.p1,True,0.99224
ENST00000360806.9.p2,True,0.99239
ENST00000433039.2.p1,False,0.09877
ENST00000433039.2.p2,False,8e-05
ENST00000433039.2.p3,True,0.98248
ENST00000458578.6.p1,True,0.99964
ENST00000458578.6.p2,True,0.99964
ENST00000458578.6.p3,False,0.07335
ENST00000545681.2.p1,True,0.9998
ENST00000545681.2.p2,False,0.07335
ENST00000342192.9.p1,True,0.9999
ENST00000342192.9.p2,True,0.99992
ENST00000342192.9.p3,False,0.07335
ENST00000292778.11.p1,True,0.59357
ENST00000292778.11.p2,True,0.58428
ENST00000398873.4.p1,True,0.8856
ENST00000398873.4.p2,True,0.8337
ENST00000398873.4.p3,True,0.91288
ENST00000607942.5.p1,True,0.93959
ENST00000292779.4.p1,True,0.85871
ENST00000292779.4.p2,True,0.89507
ENST00000292779.4.p3,False,0.00958
ENST00000248958.5.p1,False,0.00341
ENST00000248958.5.p2,False,0.06168
ENST00000248958.5.p3,True,0.59429
ENST00000248958.5.p4,True,0.53238
ENST00000498589.1.p1,False,0.06218
ENST00000498589.1.p2,True,0.59336
ENST00000641967.1.p1,True,0.96966
ENST00000641967.1.p2,False,0.0998
ENST00000680393.1.p1,True,0.99828
ENST00000680393.1.p2,False,0.00637
ENST00000679534.1.p1,True,0.99828
ENST00000679534.1.p2,False,0.00637
ENST00000679827.1.p1,True,0.99746
ENST00000679827.1.p2,False,0.00637
ENST00000681956.1.p1,True,0.99828
ENST00000681956.1.p2,False,0.00637
ENST00000681338.1.p1,True,0.99788
ENST00000681338.1.p2,False,0.00637
ENST00000680061.1.p1,True,0.99828
ENST00000680061.1.p2,False,0.00637
ENST00000679540.1.p1,True,0.99828
ENST00000679540.1.p2,False,0.00637
ENST00000679795.1.p1,True,0.99828
ENST00000679795.1.p2,False,0.00637
ENST00000335025.12.p1,False,0.01627
ENST00000335025.12.p2,True,0.99828
ENST00000335025.12.p3,False,0.00719
ENST00000398831.8.p1,True,0.99828
ENST00000398831.8.p2,False,0.00846
ENST00000679477.1.p1,True,0.99756
ENST00000679477.1.p2,False,0.01936
ENST00000626352.2.p1,True,0.99814
ENST00000626352.2.p2,False,0.01936
ENST00000680094.1.p1,True,0.99752
ENST00000680109.1.p1,False,0.04167
ENST00000680109.1.p2,True,0.99845
ENST00000406385.1.p1,True,0.99828
ENST00000680860.1.p1,True,0.99824
ENST00000680860.1.p2,True,0.99746
ENST00000339468.8.p1,False,0.32084
ENST00000339468.8.p2,False,0.11416
ENST00000339468.8.p3,True,0.97345
ENST00000672036.2.p1,True,0.73516
ENST00000672036.2.p2,True,0.97345
ENST00000403503.1.p1,False,0.22857
ENST00000215832.11.p1,False,0.0806
ENST00000215832.11.p2,False,0.01596
ENST00000215832.11.p3,True,0.98758
ENST00000215832.11.p4,False,0.00094
ENST00000398822.7.p1,True,0.98758
ENST00000398822.7.p2,False,0.00216
ENST00000398822.7.p3,False,0.19338
ENST00000544786.1.p1,True,0.98354
ENST00000435222.1.p1,True,0.99737
ENST00000263212.10.p1,True,0.97516
ENST00000263212.10.p2,False,0.11533
ENST00000263212.10.p3,False,0.19451
ENST00000263212.10.p4,False,0.03351
ENST00000407142.5.p1,False,0.03351
ENST00000407142.5.p2,False,0.0791
ENST00000407142.5.p3,False,0.15817
ENST00000407142.5.p4,True,0.96087
ENST00000407142.5.p5,False,0.11533
ENST00000407142.5.p6,False,0.19451
ENST00000397495.8.p1,True,0.98166
ENST00000653280.1.p1,False,0.0682
ENST00000653280.1.p2,False,0.05607
ENST00000653280.1.p3,False,0.21524
ENST00000653280.1.p4,False,0.02153
ENST00000458178.2.p1,False,0.00194
ENST00000458178.2.p2,False,0.0548
ENST00000458178.2.p3,False,0.01052
ENST00000458178.2.p4,False,0.00833
ENST00000458178.2.p5,False,0.02074
ENST00000458178.2.p6,False,0.00576
ENST00000458178.2.p7,False,0.00845
ENST00000458178.2.p8,False,0.03351
ENST00000458178.2.p9,False,0.45283
ENST00000458178.2.p10,False,0.11385
ENST00000458178.2.p11,False,0.05227
ENST00000458178.2.p12,False,0.05607
ENST00000458178.2.p13,False,0.0145
ENST00000458178.2.p14,False,0.17595
ENST00000458178.2.p15,True,0.54018
ENST00000458178.2.p16,True,0.68835
ENST00000458178.2.p17,False,0.01027
ENST00000458178.2.p18,False,0.0107
ENST00000458178.2.p19,False,0.21524
ENST00000458178.2.p20,False,0.28
ENST00000458178.2.p21,False,0.11037
ENST00000458178.2.p22,False,0.05099
ENST00000458178.2.p23,False,0.06737
ENST00000458178.2.p24,False,0.0019
ENST00000458178.2.p25,False,0.09426
ENST00000458178.2.p26,True,0.90822
ENST00000458178.2.p27,False,0.299
ENST00000458178.2.p28,True,0.78181
ENST00000458178.2.p29,False,0.14176
ENST00000458178.2.p30,False,0.01774
ENST00000458178.2.p31,False,0.01154
ENST00000357179.10.p1,True,0.99445
ENST00000398793.6.p1,False,0.05811
ENST00000398793.6.p2,True,0.99445
ENST00000419303.5.p1,True,0.92589
ENST00000419303.5.p2,False,0.14261
ENST00000337471.8.p1,True,0.59986
ENST00000337471.8.p2,False,0.12455
ENST00000337471.8.p3,True,0.96974
ENST00000337471.8.p4,False,0.14261
ENST00000548391.1.p1,True,0.96974
ENST00000548391.1.p2,False,0.12159
ENST00000523272.1.p1,True,0.72482
ENST00000390282.2.p1,True,0.81065
ENST00000519446.1.p1,False,0.17743
ENST00000521832.1.p1,False,0.00708
ENST00000390283.2.p1,True,0.99031
ENST00000580133.2.p1,True,0.91056
ENST00000580133.2.p2,True,0.9958
ENST00000390284.2.p1,True,0.89091
ENST00000458366.1.p1,True,0.98467
ENST00000390285.4.p1,True,0.99385
ENST00000390286.3.p1,True,0.54663
ENST00000390287.2.p1,True,0.97231
ENST00000420768.1.p1,True,0.99764
ENST00000420768.1.p2,False,0.05286
ENST00000432623.1.p1,False,0.39495
ENST00000432623.1.p2,True,0.81022
ENST00000432623.1.p3,True,0.85811
ENST00000302273.2.p1,True,0.62455
ENST00000302273.2.p2,True,0.72775
ENST00000403807.4.p1,True,0.90847
ENST00000403807.4.p2,True,0.94494
ENST00000624350.1.p1,False,0.02027
ENST00000624350.1.p2,False,0.01145
ENST00000652112.1.p1,True,0.93758
ENST00000652112.1.p2,True,0.99461
ENST00000390289.2.p1,True,0.80548
ENST00000390290.3.p1,True,0.97983
ENST00000390291.2.p1,True,0.91316
ENST00000436538.1.p1,True,0.9997
ENST00000427632.2.p1,True,0.99539
ENST00000390293.1.p1,False,0.25996
ENST00000390294.2.p1,True,0.76432
ENST00000453999.1.p1,True,0.99889
ENST00000390295.3.p1,True,0.86002
ENST00000390296.2.p1,True,0.87043
ENST00000390297.3.p1,True,0.8281
ENST00000390298.2.p1,True,0.62979
ENST00000519790.1.p1,True,0.64605
ENST00000390299.2.p1,True,0.92834
ENST00000390300.2.p1,True,0.98449
ENST00000390301.3.p1,True,0.8712
ENST00000451224.1.p1,True,0.92329
ENST00000451224.1.p2,False,0.19283
ENST00000523314.1.p1,True,0.80363
ENST00000523314.1.p2,False,0.10628
ENST00000626650.3.p1,True,0.99332
ENST00000626650.3.p2,False,0.01221
ENST00000613655.1.p1,True,0.99332
ENST00000302097.3.p1,True,0.9871
ENST00000405655.8.p1,True,0.98493
ENST00000405655.8.p2,False,0.37169
ENST00000398743.6.p1,True,0.98493
ENST00000398741.5.p1,True,0.98493
ENST00000543184.5.p1,True,0.98493
ENST00000402697.5.p1,True,0.98493
ENST00000406503.1.p1,False,0.03175
ENST00000406503.1.p2,True,0.74582
ENST00000407120.1.p1,True,0.66151
ENST00000407120.1.p2,False,0.14785
ENST00000407120.1.p3,False,0.1672
ENST00000407120.1.p4,False,0.02013
ENST00000390302.3.p1,True,0.95567
ENST00000390303.3.p1,True,0.96116
ENST00000390303.3.p2,False,0.00569
ENST00000506079.2.p1,True,0.99731
ENST00000506079.2.p2,True,0.99759
ENST00000506079.2.p3,False,0.00067
ENST00000661466.1.p1,False,0.08903
ENST00000402027.1.p1,True,0.95417
ENST00000605258.1.p1,True,0.95417
ENST00000605258.1.p2,True,0.96715
ENST00000618722.4.p1,True,0.99894
ENST00000618722.4.p2,False,0.00025
ENST00000480559.6.p1,True,0.99923
ENST00000480559.6.p2,False,0.00023
ENST00000448514.2.p1,True,0.99936
ENST00000448514.2.p2,True,0.99937
ENST00000448514.2.p3,False,0.00023
ENST00000613850.4.p1,True,0.99889
ENST00000613850.4.p2,True,0.99894
ENST00000613850.4.p3,False,0.00025
ENST00000417145.2.p1,True,0.99152
ENST00000417145.2.p2,True,0.98843
ENST00000417145.2.p3,False,0.00036
ENST00000390304.2.p1,True,0.99114
ENST00000390305.2.p1,True,0.94047
ENST00000390306.2.p1,True,0.98916
ENST00000390307.2.p1,True,0.99486
ENST00000390308.2.p1,True,0.99406
ENST00000390309.2.p1,True,0.98235
ENST00000390310.3.p1,True,0.99008
ENST00000390311.3.p1,True,0.90129
ENST00000390312.2.p1,True,0.99283
ENST00000390313.3.p1,True,0.98223
ENST00000616239.1.p1,False,0.05732
ENST00000616239.1.p2,False,0.0884
ENST00000390314.2.p1,True,0.99394
ENST00000390315.3.p1,True,0.97769
ENST00000390316.2.p1,True,0.98667
ENST00000620395.2.p1,True,0.98435
ENST00000390318.2.p1,True,0.98183
ENST00000390318.2.p2,True,0.99012
ENST00000390319.2.p1,True,0.99572
ENST00000532223.2.p1,True,0.55799
ENST00000526893.6.p1,True,0.58625
ENST00000531372.1.p1,True,0.92705
ENST00000390321.2.p1,True,0.93731
ENST00000390323.2.p1,True,0.90107
ENST00000390325.2.p1,True,0.92745
ENST00000519670.1.p1,False,0.25774
ENST00000390331.3.p1,True,0.95716
ENST00000216036.9.p1,True,0.98718
ENST00000216036.9.p2,True,0.98421
ENST00000615612.2.p1,False,0.12632
ENST00000615612.2.p2,True,0.99908
ENST00000406876.1.p1,True,0.99746
ENST00000341989.9.p1,True,0.99651
ENST00000263116.8.p1,True,0.99572
ENST00000263116.8.p2,True,0.99577
ENST00000263116.8.p3,False,0.00303
ENST00000263116.8.p4,False,0.00388
ENST00000263116.8.p5,False,0.21537
ENST00000263116.8.p6,False,0.02432
ENST00000359540.7.p1,False,0.03056
ENST00000359540.7.p2,False,0.4335
ENST00000359540.7.p3,False,0.00227
ENST00000359540.7.p4,False,0.08294
ENST00000359540.7.p5,False,0.08429
ENST00000359540.7.p6,True,0.99146
ENST00000305877.13.p1,False,0.01166
ENST00000305877.13.p2,False,0.4335
ENST00000305877.13.p3,False,0.00227
ENST00000305877.13.p4,False,0.01725
ENST00000305877.13.p5,False,0.07231
ENST00000305877.13.p6,True,0.99071
ENST00000426721.2.p1,False,0.4746
ENST00000426721.2.p2,False,0.17855
ENST00000426721.2.p3,True,0.87579
ENST00000426721.2.p4,False,0.00481
ENST00000440602.1.p1,False,0.12166
ENST00000440602.1.p2,False,0.12393
ENST00000440602.1.p3,False,0.06367
ENST00000400418.7.p1,True,0.99189
ENST00000255890.8.p1,True,0.92365
ENST00000255890.8.p2,False,0.00101
ENST00000433168.5.p1,False,0.00101
ENST00000433168.5.p2,False,0.07804
ENST00000433168.5.p3,True,0.92365
ENST00000512987.2.p1,False,0.27251
ENST00000512987.2.p2,True,0.98302
ENST00000418264.1.p1,False,0.00101
ENST00000418264.1.p2,True,0.98371
ENST00000454268.1.p1,False,0.06139
ENST00000454268.1.p2,False,0.1208
ENST00000457193.1.p1,False,0.02594
ENST00000320372.9.p1,True,0.98798
ENST00000320372.9.p2,False,0.13785
ENST00000653461.1.p1,False,0.07069
ENST00000653461.1.p2,False,0.00702
ENST00000653461.1.p3,False,0.00117
ENST00000629869.1.p1,True,0.99906
ENST00000627127.1.p1,True,0.98472
ENST00000627127.1.p2,False,0.48835
ENST00000627127.1.p3,True,0.95784
ENST00000627127.1.p4,False,0.17439
ENST00000330377.3.p1,False,0.45384
ENST00000608615.1.p1,False,0.32838
ENST00000608615.1.p2,False,0.45972
ENST00000317749.9.p1,True,0.99877
ENST00000614553.1.p1,True,0.99877
ENST00000430707.2.p1,False,0.02489
ENST00000428790.1.p1,False,0.04008
ENST00000428790.1.p2,False,0.01496
ENST00000651432.1.p1,False,0.06456
ENST00000651432.1.p2,False,0.04923
ENST00000651432.1.p3,False,0.02224
ENST00000651432.1.p4,True,0.53117
ENST00000417194.5.p1,False,0.04923
ENST00000417194.5.p2,True,0.73858
ENST00000435868.1.p1,False,0.37043
ENST00000435868.1.p2,False,0.00024
ENST00000435868.1.p3,True,0.9923
ENST00000435868.1.p4,False,0.01707
ENST00000401461.5.p1,True,0.98102
ENST00000612432.4.p1,True,0.97254
ENST00000615003.4.p1,True,0.95924
ENST00000615003.4.p2,False,0.04426
ENST00000290691.10.p1,True,0.97229
ENST00000437294.1.p1,False,0.00079
ENST00000341976.5.p1,True,0.99946
ENST00000341976.5.p2,False,0.0314
ENST00000341976.5.p3,False,0.04386
ENST00000398465.3.p1,True,0.82378
ENST00000398465.3.p2,True,0.87839
ENST00000248948.4.p1,False,0.00139
ENST00000248948.4.p2,False,0.09678
ENST00000248948.4.p3,True,0.80638
ENST00000248948.4.p4,True,0.86798
ENST00000402217.8.p1,True,0.99978
ENST00000305199.9.p1,True,0.6716
ENST00000305199.9.p2,False,0.33668
ENST00000382821.3.p1,True,0.99778
ENST00000382821.3.p2,True,0.99959
ENST00000401675.7.p1,False,0.03197
ENST00000401675.7.p2,True,0.9988
ENST00000484558.3.p1,False,0.04214
ENST00000484558.3.p2,True,0.99852
ENST00000215743.8.p1,True,0.95668
ENST00000215743.8.p2,True,0.95995
ENST00000215743.8.p3,False,0.01762
ENST00000215743.8.p4,False,0.0146
ENST00000215743.8.p5,False,0.00071
ENST00000407422.8.p1,True,0.99873
ENST00000344921.11.p1,True,0.99768
ENST00000644036.2.p1,True,0.99845
ENST00000644036.2.p2,False,0.07982
ENST00000644036.2.p3,False,0.00052
ENST00000263121.12.p1,True,0.99963
ENST00000318109.12.p1,False,0.02193
ENST00000318109.12.p2,True,0.99269
ENST00000318109.12.p3,False,0.0361
ENST00000318109.12.p4,False,0.16883
ENST00000404056.1.p1,False,0.0361
ENST00000404056.1.p2,False,0.05021
ENST00000404056.1.p3,False,0.16883
ENST00000406855.7.p1,False,0.0204
ENST00000406855.7.p2,True,0.9905
ENST00000476077.1.p1,False,0.06614
ENST00000476077.1.p2,True,0.98904
ENST00000345044.10.p1,True,0.98762
ENST00000345044.10.p2,False,0.00491
ENST00000403208.7.p1,True,0.99048
ENST00000403208.7.p2,True,0.99477
ENST00000398356.6.p1,True,0.98767
ENST00000398356.6.p2,False,0.00491
ENST00000405847.5.p1,True,0.99611
ENST00000405847.5.p2,True,0.99513
ENST00000611880.4.p1,False,0.11058
ENST00000611880.4.p2,True,0.95268
ENST00000316185.8.p1,True,0.98792
ENST00000316185.8.p2,True,0.98796
ENST00000433835.3.p1,False,0.43692
ENST00000433835.3.p2,False,0.09623
ENST00000624923.1.p1,False,0.00351
ENST00000491172.3.p1,False,0.18809
ENST00000215754.8.p1,True,0.97693
ENST00000215754.8.p2,True,0.9946
ENST00000406213.1.p1,False,0.09505
ENST00000406213.1.p2,False,0.15535
ENST00000609510.1.p1,False,0.15776
ENST00000609510.1.p2,False,0.14971
ENST00000609510.1.p3,False,0.00508
ENST00000609510.1.p4,False,0.02564
ENST00000439492.1.p1,True,0.99528
ENST00000439492.1.p2,True,0.98275
ENST00000439492.1.p3,True,0.99505
ENST00000439492.1.p4,True,0.85854
ENST00000443377.1.p1,True,0.99986
ENST00000440099.1.p1,False,0.02152
ENST00000290765.9.p1,True,0.96968
ENST00000290765.9.p2,True,0.95695
ENST00000404172.3.p1,True,0.93437
ENST00000404172.3.p2,True,0.90866
ENST00000404172.3.p3,False,0.00093
ENST00000215770.6.p1,True,0.82955
ENST00000215770.6.p2,True,0.79919
ENST00000215770.6.p3,False,0.14288
ENST00000215770.6.p4,False,0.00241
ENST00000350608.7.p1,False,0.00335
ENST00000350608.7.p2,True,0.75214
ENST00000398344.9.p1,True,0.80951
ENST00000398344.9.p2,True,0.75214
ENST00000398344.9.p3,False,0.00241
ENST00000404092.5.p1,True,0.96981
ENST00000404092.5.p2,True,0.88408
ENST00000403754.7.p1,True,0.90229
ENST00000403754.7.p2,True,0.93093
ENST00000403754.7.p3,False,0.00101
ENST00000430101.2.p1,True,0.70401
ENST00000430101.2.p2,True,0.83621
ENST00000430101.2.p3,False,0.00101
ENST00000437021.2.p1,False,0.31352
ENST00000402588.6.p1,False,0.00093
ENST00000402588.6.p2,True,0.96473
