rescue_candidate	mapping_hit	sam_flag	hit_filter_result	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.88788.4	PB.130863.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.88788.5	ENST00000336873.9	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.5	ENST00000398145.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.5	PB.124778.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.88788.5	ENST00000402105.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.5	PB.130863.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.88788.5	PB.130863.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.88788.3	ENST00000398145.7	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.88788.3	ENST00000336873.9	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.88788.3	PB.124778.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.88788.3	ENST00000402105.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.88788.3	PB.130863.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.75709.1	ENST00000398145.7	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.75709.1	ENST00000336873.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.75709.1	PB.124778.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.75709.1	PB.23022.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.75709.1	PB.157429.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.75709.1	PB.130863.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.124778.4	ENST00000336873.9	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.124778.4	ENST00000398145.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.124778.4	PB.124778.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.124778.4	PB.130863.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.124778.4	ENST00000402105.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.8	ENST00000336873.9	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.8	ENST00000398145.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.8	PB.124778.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.88788.8	PB.130863.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.88788.8	ENST00000402105.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.8	PB.130863.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.124778.3	ENST00000398145.7	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.124778.3	ENST00000336873.9	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.124778.3	PB.124778.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.124778.3	PB.130863.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.124778.3	ENST00000402105.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.88788.9	ENST00000336873.9	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.9	ENST00000398145.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.9	PB.124778.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.88788.9	ENST00000402105.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.9	PB.130863.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.88788.9	PB.130863.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.124778.5	ENST00000398145.7	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.124778.5	ENST00000336873.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.124778.5	PB.124778.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.124778.5	PB.130863.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.124778.5	ENST00000402105.7	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.124778.5	PB.130863.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.88788.10	ENST00000398145.7	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.88788.10	ENST00000336873.9	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.88788.10	PB.124778.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.88788.10	PB.130863.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.88788.10	PB.130863.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.88788.10	ENST00000402105.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.8665.2	ENST00000336873.9	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.8665.2	ENST00000398145.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.8665.2	PB.124778.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.8665.2	PB.130863.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.8665.2	ENST00000402105.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.11	ENST00000398145.7	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.88788.11	ENST00000336873.9	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.88788.11	PB.124778.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.88788.11	ENST00000402105.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398145.7
PB.88788.11	PB.130863.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398145.7
PB.88788.12	ENST00000336873.9	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.12	ENST00000398145.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.12	PB.124778.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.88788.12	ENST00000402105.7	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.88788.12	PB.130863.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.37867.1	PB.143838.4	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143838.4
PB.37867.1	ENST00000398145.7	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.143838.4
PB.37867.1	PB.150518.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143838.4
PB.37867.1	ENST00000336873.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.143838.4
PB.37867.1	PB.124778.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143838.4
PB.37867.2	ENST00000336873.9	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.37867.2	PB.150518.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.37867.2	ENST00000398145.7	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.37867.2	PB.143838.4	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.37867.2	PB.124778.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.157430.1	PB.143838.4	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143838.4
PB.157430.1	ENST00000398145.7	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.143838.4
PB.157430.1	PB.150518.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143838.4
PB.157430.1	ENST00000336873.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.143838.4
PB.75710.2	PB.143838.4	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143838.4
PB.75710.2	ENST00000398145.7	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.143838.4
PB.75710.2	PB.124778.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143838.4
PB.75710.2	PB.150518.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143838.4
PB.75710.2	ENST00000336873.9	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.143838.4
PB.75710.1	ENST00000336873.9	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.75710.1	PB.150518.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.75710.1	ENST00000398145.7	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000336873.9
PB.75710.1	PB.143838.4	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.75710.1	PB.124778.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000336873.9
PB.37868.1	ENST00000407148.5	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000407148.5
PB.37868.1	PB.143839.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000407148.5
PB.37868.1	ENST00000619735.4	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000407148.5
PB.37868.1	ENST00000407690.6	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000407148.5
PB.37868.1	ENST00000407431.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000407148.5
PB.37868.1	PB.143839.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000407148.5
PB.164551.1	PB.143839.2	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143839.2
PB.164551.1	ENST00000407690.6	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.143839.2
PB.164551.1	ENST00000407148.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.143839.2
PB.164551.1	ENST00000407431.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.143839.2
PB.164551.1	ENST00000619735.4	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.143839.2
PB.164551.1	PB.143839.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.143839.2
PB.137331.1	ENST00000407690.6	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000407690.6
PB.137331.1	PB.143839.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000407690.6
PB.137331.1	PB.143839.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000407690.6
PB.137331.1	ENST00000407431.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000407690.6
PB.137331.1	ENST00000405938.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000407690.6
PB.137331.1	ENST00000407148.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000407690.6
PB.137331.2	PB.143839.2	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143839.2
PB.137331.2	ENST00000405938.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.143839.2
PB.137331.2	ENST00000407690.6	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.143839.2
PB.137331.2	ENST00000407431.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.143839.2
PB.137331.2	PB.143839.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143839.2
PB.137331.2	PB.124780.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143839.2
PB.68231.1	ENST00000407431.5	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000407431.5
PB.68231.1	PB.143839.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000407431.5
PB.68231.1	ENST00000619735.4	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000407431.5
PB.68231.1	PB.143839.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000407431.5
PB.68231.1	ENST00000407148.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000407431.5
PB.68231.1	ENST00000407690.6	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000407431.5
PB.23023.1	ENST00000407690.6	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000407690.6
PB.23023.1	ENST00000619735.4	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000407690.6
PB.23023.1	PB.143839.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000407690.6
PB.23023.1	PB.124780.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000407690.6
PB.23023.1	PB.143839.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000407690.6
PB.23023.1	ENST00000407148.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000407690.6
PB.15715.1	ENST00000407690.6	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000407690.6
PB.15715.1	PB.143839.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000407690.6
PB.15715.1	PB.143839.3	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000407690.6
PB.15715.1	ENST00000619735.4	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000407690.6
PB.15715.1	ENST00000407148.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000407690.6
PB.15715.1	PB.124780.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000407690.6
PB.88790.1	PB.143839.2	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143839.2
PB.88790.1	ENST00000405938.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.143839.2
PB.88790.1	ENST00000407690.6	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.143839.2
PB.88790.1	PB.143839.3	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143839.2
PB.88790.1	PB.124780.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143839.2
PB.88790.1	ENST00000407431.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.143839.2
PB.143839.4	PB.143839.2	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143839.2
PB.143839.4	PB.143839.3	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.143839.2
PB.143839.4	ENST00000407690.6	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.143839.2
PB.143839.4	ENST00000405938.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.143839.2
PB.143839.4	ENST00000407148.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.143839.2
PB.143839.4	ENST00000407431.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.143839.2
PB.45410.1	PB.37869.1	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.37869.1
PB.45410.1	ENST00000338754.9	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.37869.1
PB.45410.1	ENST00000403880.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.37869.1
PB.45410.1	ENST00000398110.6	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.37869.1
PB.45410.1	PB.30412.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.37869.1
PB.45410.1	PB.37869.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.37869.1
PB.96117.1	ENST00000398110.6	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398110.6
PB.96117.1	PB.30412.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398110.6
PB.96117.1	PB.30412.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398110.6
PB.96117.1	ENST00000338754.9	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000398110.6
PB.96117.1	ENST00000403880.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000398110.6
PB.96117.1	PB.60629.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000398110.6
PB.88791.2	PB.37869.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.37869.1
PB.88791.2	ENST00000338754.9	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.37869.1
PB.88791.2	PB.37869.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.37869.1
PB.88791.2	PB.88791.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.37869.1
PB.88791.2	ENST00000398110.6	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.37869.1
PB.88791.2	PB.30412.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.37869.1
PB.8666.2	ENST00000613780.4	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000613780.4
PB.137333.1	ENST00000613780.4	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000613780.4
PB.45411.1	ENST00000613780.4	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000613780.4
PB.45412.1	PB.8667.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8667.1
PB.45412.1	ENST00000302326.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8667.1
PB.45413.1	ENST00000320996.14	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000320996.14
PB.45413.1	ENST00000335272.10	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000320996.14
PB.45413.1	PB.23027.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000320996.14
PB.45413.1	ENST00000455418.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000320996.14
PB.45413.1	PB.30413.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000320996.14
PB.45413.1	PB.30413.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000320996.14
PB.143841.2	ENST00000335272.10	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000335272.10
PB.143841.2	ENST00000455418.7	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.143841.2	ENST00000320996.14	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.143841.5	ENST00000335272.10	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000335272.10
PB.143841.5	ENST00000455418.7	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.143841.5	ENST00000320996.14	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.143841.3	ENST00000335272.10	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000335272.10
PB.143841.3	ENST00000455418.7	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.143841.3	ENST00000320996.14	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.88792.1	ENST00000455418.7	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
PB.88792.1	ENST00000335272.10	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000455418.7
PB.88792.1	ENST00000320996.14	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
PB.88792.1	PB.23027.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000455418.7
PB.137334.1	ENST00000335272.10	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000335272.10
PB.137334.1	ENST00000455418.7	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.137334.1	ENST00000320996.14	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.157433.1	ENST00000335272.10	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000335272.10
PB.157433.1	ENST00000455418.7	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.157433.1	ENST00000320996.14	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.157433.1	PB.23027.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.164553.1	ENST00000335272.10	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000335272.10
PB.164553.1	ENST00000455418.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.164553.1	ENST00000320996.14	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.164553.1	PB.23027.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.164553.1	PB.30413.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.150519.1	ENST00000335272.10	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000335272.10
PB.150519.1	ENST00000455418.7	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.150519.1	ENST00000320996.14	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.150519.1	PB.23027.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000335272.10
PB.164553.2	ENST00000455418.7	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
PB.164553.2	ENST00000335272.10	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000455418.7
PB.164553.2	ENST00000320996.14	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
PB.164553.2	PB.23027.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000455418.7
PB.164553.2	PB.30413.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000455418.7
PB.157433.2	ENST00000320996.14	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000320996.14
PB.157433.2	ENST00000335272.10	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000320996.14
PB.157433.2	ENST00000455418.7	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000320996.14
PB.75714.1	ENST00000335272.10	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000335272.10
PB.75714.1	ENST00000455418.7	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.75714.1	ENST00000320996.14	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000335272.10
PB.15718.1	ENST00000455418.7	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
PB.15718.1	ENST00000335272.10	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000455418.7
PB.15718.1	ENST00000320996.14	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
PB.15718.1	ENST00000634017.1	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000455418.7
