target_id	length	eff_length	est_counts	tpm
PB.45378.1	1865	1697.5	0	0
PB.30386.1	2049	1881.5	0	0
PB.137308.1	3138	2970.5	0	0
PB.124757.1	3733	3565.5	0	0
PB.88768.1	4050	3882.5	0	0
PB.8646.1	4647	4479.5	0.000453907	0.00251895
PB.164528.1	2504	2336.5	0	0
PB.130836.2	3450	3282.5	0	0
PB.3810.4	6719	6551.5	217.067	823.636
PB.83119.1	1158	990.501	4.93223	123.786
PB.22997.1	2195	2027.5	0	0
PB.157404.1	2625	2457.5	0	0
PB.143815.1	2915	2747.5	0	0
PB.3810.5	5667	5499.5	52.5694	237.625
PB.15689.1	2305	2137.5	0	0
PB.130836.3	3420	3252.5	0	0
PB.96092.1	795	627.501	3	118.847
PB.8646.2	4728	4560.5	29.8015	162.445
PB.37847.1	1904	1736.5	18.8782	270.251
PB.164529.1	2409	2241.5	106	1175.57
PB.143817.1	2951	2783.5	0	0
PB.103705.1	647	479.501	5.25415	272.393
PB.45379.1	1766	1598.5	0	0
PB.75689.2	1179	1011.5	0	0
PB.45380.1	1846	1678.5	6.29173	93.1818
PB.22998.1	2170	2002.5	15.7425	195.427
PB.111571.1	386	218.869	2.08838	237.196
PB.118887.1	312	147.589	1.08428	182.629
PB.37849.1	1891	1723.5	3.04592	43.9328
PB.83121.1	1067	899.501	0	0
PB.83121.2	1084	916.501	0	0
PB.96093.1	886	718.501	0	0
PB.83121.3	1123	955.501	2.23836	58.2347
PB.96093.2	838	670.501	24.7877	919.007
PB.96093.3	912	744.501	0	0
PB.103706.2	601	433.501	13.6278	781.479
PB.124758.1	3483	3315.5	47.4728	355.941
PB.118889.1	221	68.6955	0.0163878	5.93027
PB.150499.1	2706	2538.5	11.6486	114.072
PB.164530.1	2422	2254.5	36.1785	398.917
PB.3811.2	5386	5218.5	34.8032	165.789
PB.130837.1	3405	3237.5	11.6921	89.7772
PB.37850.1	1913	1745.5	52.2813	744.575
PB.3811.3	4868	4700.5	0	0
PB.111572.1	458	290.501	1	85.5727
PB.88770.1	4157	3989.5	340.644	2122.58
PB.103707.1	623	455.501	0	0
PB.111573.1	630	462.501	2.73167	146.825
PB.45383.1	1791	1623.5	2.00898	30.7613
PB.111574.1	449	281.501	6	529.851
PB.15691.1	2351	2183.5	9	102.464
PB.118891.1	199	52.5386	0	0
PB.37851.1	1914	1746.5	3.53047	50.2512
PB.8649.3	4665	4497.5	10.5518	58.3226
PB.130838.1	3404	3236.5	0	0
PB.3812.1	5776	5608.5	24.4088	108.189
PB.8649.2	4688	4520.5	21.4406	117.905
PB.88771.1	3789	3621.5	26.4448	181.524
PB.124760.1	3659	3491.5	0.000533349	0.00379736
PB.3812.2	5234	5066.5	36.5135	179.154
PB.88771.2	4099	3931.5	0	0
PB.8649.5	4180	4012.5	37.1311	230.041
PB.8649.6	4216	4048.5	28.5096	175.057
PB.137310.1	3140	2972.5	0	0
PB.137310.2	3181	3013.5	0	0
PB.157407.1	2606	2438.5	0	0
PB.164532.1	2455	2287.5	5.54542	60.2637
PB.164532.2	2421	2253.5	5.52331e-06	6.0929e-05
PB.23001.2	2201	2033.5	0	0
PB.30390.1	2005	1837.5	0	0
PB.96096.1	958	790.501	4.31508	135.696
PB.96097.1	877	709.501	16.3823	573.989
PB.83123.1	1051	883.501	0	0
PB.45384.1	1782	1614.5	30.4662	469.097
PB.75692.1	1239	1071.5	0	0
PB.83123.2	1076	908.501	22.8266	624.596
PB.75692.2	1233	1065.5	0	0
PB.52911.1	1697	1529.5	0	0
PB.23002.3	2178	2010.5	3.32486	41.1103
PB.75692.3	1145	977.501	0	0
PB.111575.1	536	368.501	0	0
PB.60607.2	1571	1403.5	0	0
PB.83124.1	986	818.501	0	0
PB.83124.2	1057	889.501	0	0
PB.45385.1	1826	1658.5	0	0
PB.37852.1	1970	1802.5	2.7482	37.9014
PB.37852.2	1944	1776.5	8.4611	118.398
PB.52912.1	1709	1541.5	0	0
PB.150501.1	2745	2577.5	16	154.313
PB.157409.1	2649	2481.5	0	0
PB.83125.1	1147	979.501	0	0
PB.15693.1	2315	2147.5	3	34.7272
PB.15694.1	2392	2224.5	2.06333	23.0578
PB.52913.1	1656	1488.5	4	66.8026
PB.75693.1	1213	1045.5	12.3938	294.687
PB.124761.1	3687	3519.5	25.1449	177.604
PB.96098.1	1583	1415.5	28	491.734
PB.96099.1	790	622.501	8	319.472
PB.96100.1	787	619.501	2.23114	89.5296
PB.30396.1	2071	1903.5	12.2141	159.51
PB.15696.1	2333	2165.5	9.47011	108.712
PB.150503.1	2709	2541.5	16.9355	165.649
PB.23004.1	2174	2006.5	0	0
PB.150503.2	2726	2558.5	13.39	130.1
PB.164534.1	2392	2224.5	9.30729	104.009
PB.23004.2	2214	2046.5	7.69765	93.5036
PB.83126.1	1083	915.501	0	0
PB.157411.1	2561	2393.5	27.5885	286.535
PB.111576.1	450	282.501	0	0
PB.37853.1	1872	1704.5	29.0001	422.946
PB.45387.1	1845	1677.5	0	0
PB.150503.3	2742	2574.5	12.7988	123.583
PB.150503.4	2691	2523.5	11.142	109.76
PB.96101.1	823	655.501	154.704	5866.94
PB.103709.1	609	441.501	0	0
PB.96101.2	808	640.501	5.33766	207.164
PB.52915.2	1681	1513.5	41.7861	686.327
PB.103709.3	567	399.501	8.59835	535.032
PB.52915.3	1705	1537.5	0	0
PB.15697.1	2231	2063.5	38.4316	462.984
PB.124764.1	3617	3449.5	29.6857	213.931
PB.150504.2	2776	2608.5	16.0787	153.229
PB.111577.1	466	298.501	6.41509	534.244
PB.30397.1	2090	1922.5	19.4393	251.361
PB.137312.1	3028	2860.5	42.6782	370.891
PB.103710.1	614	446.501	18.2579	1016.51
PB.88773.1	4167	3999.5	22.6753	140.938
PB.60609.1	1509	1341.5	0	0
PB.103711.1	657	489.501	39.2359	1992.56
PB.83129.1	989	821.501	0	0
PB.60609.2	1526	1358.5	3.9616	72.4924
PB.75695.1	1356	1188.5	0	0
PB.96102.1	775	607.501	1.11684e-08	4.57012e-07
PB.83129.3	1076	908.501	0	0
PB.75695.2	1308	1140.5	4.10812e-08	8.95425e-07
PB.60609.4	1536	1368.5	0	0
PB.52917.1	1736	1568.5	0	0
PB.52917.5	1616	1448.5	0	0
PB.68214.2	1424	1256.5	0	0
PB.68214.4	1335	1167.5	6.94264	147.826
PB.75695.3	1246	1078.5	0	0
PB.52917.3	1651	1483.5	1.10054	18.4417
PB.75695.4	1180	1012.5	0	0
PB.83129.2	1162	994.501	6.08899	152.203
PB.75695.5	1307	1139.5	7.65968	167.101
PB.45389.2	1762	1594.5	0	0
PB.75694.1	1318	1150.5	1.53679	33.2054
PB.52918.1	1696	1528.5	3.07436	50.0001
PB.96103.1	825	657.501	25.4866	963.604
PB.37856.1	1989	1821.5	0	0
PB.83130.1	1055	887.501	0	0
PB.103712.1	603	435.501	5.439	310.465
PB.37857.1	1955	1787.5	6	83.4425
PB.83131.1	1016	848.501	0	0
PB.150505.1	2811	2643.5	12.4852	117.409
PB.143822.1	2924	2756.5	0	0
PB.88774.1	3771	3603.5	28.6285	197.495
PB.45390.1	1798	1630.5	10.06	153.376
PB.157414.1	2592	2424.5	0	0
PB.124765.1	3544	3376.5	0	0
PB.8652.2	4155	3987.5	1.82184e-08	1.13577e-07
PB.143822.2	2849	2681.5	0	0
PB.150505.2	2694	2526.5	0	0
PB.150505.3	2781	2613.5	12.5898	119.751
PB.143822.3	2781	2613.5	0	0
PB.88774.3	3798	3630.5	1.44453e-05	9.89107e-05
PB.45390.2	1781	1613.5	0	0
PB.143822.5	2906	2738.5	26.1756	237.611
PB.124765.2	3698	3530.5	6.92516	48.7613
PB.150505.4	2750	2582.5	0	0
PB.88774.5	4011	3843.5	0.0551552	0.356732
PB.150505.5	2735	2567.5	0	0
PB.45391.1	1788	1620.5	8.89046	136.382
PB.124765.3	3484	3316.5	4.53176e-06	3.39679e-05
PB.130841.1	3269	3101.5	0.0243946	0.195526
PB.137313.3	3175	3007.5	59.8065	494.339
PB.75697.1	1294	1126.5	8	176.539
PB.103713.1	727	559.501	0	0
PB.157415.1	2578	2410.5	0.880336	9.07869
PB.8653.1	4295	4127.5	21.8147	131.384
PB.3813.1	5117	4949.5	280.712	1409.88
PB.30401.1	2051	1883.5	26.266	346.666
PB.88775.1	4125	3957.5	0.0001234	0.000775136
PB.8654.1	4672	4504.5	2.17167	11.9848
PB.23007.1	2178	2010.5	0	0
PB.157416.2	2620	2452.5	163.557	1657.84
PB.150506.1	2783	2615.5	0.314959	2.99351
PB.118897.1	330	165.108	4.97788	749.478
PB.75700.1	1328	1160.5	6.06238	129.861
PB.23008.1	2122	1954.5	12.5353	159.434
PB.37858.1	1879	1711.5	8	116.197
PB.68217.1	1321	1153.5	6.23688	134.41
PB.8655.1	4779	4611.5	0.00192029	0.0103516
PB.103714.1	663	495.501	8.5053	426.705
PB.3814.2	5062	4894.5	4.29259e-05	0.000218018
PB.88776.2	4118	3950.5	99.6154	626.84
PB.157417.1	2553	2385.5	0	0
PB.164538.1	2369	2201.5	28.456	321.32
PB.111580.1	439	271.501	0.718105	65.7506
PB.75701.1	1218	1050.5	12.0592	285.367
PB.45394.1	1780	1612.5	0	0
PB.37859.1	1924	1756.5	4	56.6101
PB.8655.3	4202	4034.5	10.6348	65.5273
PB.3814.4	6299	6131.5	11.8358	47.9856
PB.60611.1	1493	1325.5	1	18.7544
PB.96105.1	872	704.501	0	0
PB.103715.1	638	470.501	0	0
PB.68218.1	1379	1211.5	0	0
PB.45395.1	1855	1687.5	0	0
PB.8656.1	4545	4377.5	43.8454	248.989
PB.124768.2	3470	3302.5	0	0
PB.143826.2	2867	2699.5	9.27879	85.4456
PB.137316.1	3054	2886.5	12.7155	109.507
PB.88777.1	3554	3386.5	0	0
PB.143826.1	2939	2771.5	0	0
PB.124768.1	3755	3587.5	16.1721	112.061
PB.137316.3	3071	2903.5	0.031107	0.266329
PB.88777.3	4111	3943.5	35.3233	222.67
PB.137316.2	3151	2983.5	12.9157	107.615
PB.143826.3	2871	2703.5	0	0
PB.88777.2	4108	3940.5	1.68921	10.6565
PB.88777.4	3836	3668.5	0	0
PB.30402.1	2040	1872.5	0	0
PB.8656.2	4165	3997.5	0	0
PB.88777.5	3899	3731.5	3.92292e-08	2.61341e-07
PB.150507.1	2711	2543.5	0.0276591	0.270326
PB.143826.4	2880	2712.5	0	0
PB.52921.1	1705	1537.5	0	0
PB.96105.2	952	784.501	0	0
PB.143826.5	2833	2665.5	27.8392	259.633
PB.45395.2	1826	1658.5	0	0
PB.137316.5	3051	2883.5	0	0
PB.23010.1	2182	2014.5	0	0
PB.15702.1	2309	2141.5	0	0
PB.88777.6	3832	3664.5	13.162	89.2871
PB.150507.2	2756	2588.5	0	0
PB.137316.4	3118	2950.5	0	0
PB.130844.1	3252	3084.5	0	0
PB.8657.1	4796	4628.5	9.89128	53.1244
PB.124769.1	3528	3360.5	19.8728	147.007
PB.96106.1	841	673.501	20.5746	759.407
PB.143827.1	2917	2749.5	2.86038	25.8614
PB.88778.1	3795	3627.5	14.8358	101.668
PB.124769.2	3585	3417.5	6.58152e-07	4.7874e-06
PB.83134.1	1055	887.501	2.34628	65.7194
PB.88778.2	3905	3737.5	0.000227616	0.00151392
PB.124769.3	3552	3384.5	1.91159	14.0405
PB.60613.1	1571	1403.5	8.97488	158.964
PB.130845.1	3248	3080.5	18.7095	150.981
PB.96106.3	940	772.501	0	0
PB.137317.3	2910	2742.5	1.87554	17.0005
PB.157418.1	2526	2358.5	0	0
PB.83135.1	1185	1017.5	2.38225	58.2016
PB.3815.1	5318	5150.5	56	270.284
PB.164539.1	2384	2216.5	0	0
PB.111581.1	475	307.501	0	0
PB.130846.1	3188	3020.5	18	148.141
PB.45396.1	1859	1691.5	0	0
PB.111582.1	527	359.501	7.24954	501.295
PB.75702.1	1266	1098.5	31.039	702.407
PB.45397.1	1787	1619.5	137.477	2110.23
PB.23012.1	2206	2038.5	19.258	234.845
PB.23012.2	2091	1923.5	0	0
PB.15703.1	2098	1930.5	114.393	1473.03
PB.164540.1	2304	2136.5	0	0
PB.143828.1	2761	2593.5	82.0364	786.325
PB.30403.2	2001	1833.5	0	0
PB.23012.4	2182	2014.5	52.389	646.479
PB.37860.2	2008	1840.5	0	0
PB.15703.3	2184	2016.5	19.1587	236.184
PB.37860.4	2004	1836.5	0	0
PB.111583.1	454	286.501	2485	215617
PB.130847.1	3315	3147.5	16.0997	127.156
PB.157419.1	2533	2365.5	1.90025	19.9696
PB.118901.1	169	33.3799	0	0
PB.124770.1	3656	3488.5	0	0
PB.124770.2	3671	3503.5	0	0
PB.124770.3	3590	3422.5	0	0
PB.88779.2	4133	3965.5	15.2817	95.7978
PB.130848.1	3436	3268.5	2.37029	18.0275
PB.96108.1	851	683.501	0	0
PB.88780.1	3889	3721.5	157.704	1053.43
PB.164541.1	2347	2179.5	6.30011	71.8576
PB.60616.1	1495	1327.5	1.21163	22.6892
PB.137318.1	3150	2982.5	5.12339	42.703
PB.23013.1	2109	1941.5	3	38.4119
PB.143829.1	2908	2740.5	0	0
PB.8658.1	4614	4446.5	47.7862	267.157
PB.52924.1	1735	1567.5	6	95.1537
PB.164542.1	2498	2330.5	0	0
PB.15704.1	2326	2158.5	0	0
PB.45398.1	1777	1609.5	12.3016	190
PB.37861.1	1906	1738.5	0	0
PB.52925.1	1701	1533.5	0	0
PB.68220.1	1423	1255.5	0	0
PB.75703.1	1317	1149.5	0	0
PB.68221.1	1361	1193.5	0.173574	3.6153
PB.130850.1	3205	3037.5	73.7348	603.446
PB.45400.2	1759	1591.5	9.36575	146.291
PB.52927.1	1725	1557.5	0	0
PB.52927.2	1702	1534.5	0	0
PB.88781.1	3992	3824.5	95.676	621.885
PB.83137.1	1174	1006.5	0	0
PB.45400.3	1832	1664.5	49.6845	742.025
PB.103717.1	670	502.501	1.47201	72.8207
PB.83138.1	1003	835.501	0	0
PB.137321.1	3053	2885.5	0	0
PB.130852.1	3318	3150.5	18.7045	147.587
PB.130852.2	3329	3161.5	18.2242	143.297
PB.3818.1	6762	6594.5	52.0713	196.29
PB.96109.1	800	632.501	4	157.21
PB.88782.1	4019	3851.5	44	283.991
PB.118905.1	307	142.972	30.2408	5258.05
PB.103718.1	677	509.501	2.90103	141.543
PB.45401.1	1774	1606.5	7.27674	112.6
PB.23015.1	2123	1955.5	9.58146	121.802
PB.23016.1	2139	1971.5	20	252.183
PB.60617.1	1596	1428.5	0	0
PB.52928.1	1737	1569.5	8.18629e-07	1.2966e-05
PB.52928.2	1624	1456.5	41.4519	707.482
PB.68223.1	1396	1228.5	84.5481	1710.85
PB.118906.1	349	183.427	0	0
PB.137322.2	3095	2927.5	0	0
PB.124772.1	3708	3540.5	21.1611	148.579
PB.137322.1	3095	2927.5	0	0
PB.83139.2	1074	906.501	11.1469	305.682
PB.83139.1	1150	982.501	3.33169	84.2974
PB.88783.1	3763	3595.5	0	0
PB.137322.3	3093	2925.5	8.36022	71.0395
PB.83139.3	1132	964.501	0	0
PB.137322.4	3188	3020.5	0	0
PB.130853.1	3279	3111.5	0	0
PB.103719.1	701	533.501	0	0
PB.75704.1	1232	1064.5	0	0
PB.96110.1	952	784.501	12.1734	385.746
PB.88784.1	3995	3827.5	19.4758	126.492
PB.15706.1	2332	2164.5	22.591	259.454
PB.3819.1	5322	5154.5	165.496	798.147
PB.111584.1	427	259.501	19.7405	1891.04
PB.111584.2	356	190.182	198.381	25930.6
PB.137323.1	3061	2893.5	14.5501	125.005
PB.60618.1	1586	1418.5	23.1825	406.269
PB.150510.1	2716	2548.5	29.8815	291.474
PB.137323.2	3151	2983.5	21.8005	181.645
PB.111585.1	384	216.94	11.2344	1287.33
PB.3820.1	7226	7058.5	220.783	777.562
PB.150511.1	2761	2593.5	6.13812	58.8343
PB.3820.2	7287	7119.5	0	0
PB.88785.1	4056	3888.5	0	0
PB.88785.2	3922	3754.5	10.2829	68.0838
PB.52929.1	1627	1459.5	8.31791	141.675
PB.137324.1	3057	2889.5	10.6236	91.3964
PB.68224.1	1477	1309.5	0	0
PB.3820.3	7496	7328.5	0.322148	1.09275
PB.143830.1	2855	2687.5	11.7075	108.292
PB.3820.4	7354	7186.5	6.25772e-08	2.16461e-07
PB.8661.1	4349	4181.5	0	0
PB.3820.5	5721	5553.5	28.2836	126.605
PB.157420.1	2519	2351.5	9.09602	96.1587
PB.8661.2	4329	4161.5	6.12283e-05	0.00036575
PB.124773.1	3749	3581.5	0	0
PB.130854.1	3326	3158.5	0	0
PB.137325.1	3267	3099.5	0	0
PB.143831.1	2925	2757.5	0	0
PB.157421.1	2518	2350.5	0.0197572	0.208953
PB.8661.4	4216	4048.5	11	67.543
PB.15708.1	2388	2220.5	2.01382e-08	2.25451e-07
PB.157421.2	2581	2413.5	0	0
PB.164543.1	2473	2305.5	0	0
PB.157421.3	2508	2340.5	0	0
PB.157421.4	2505	2337.5	0	0
PB.23017.1	2187	2019.5	0	0
PB.23017.2	2219	2051.5	7.97074	96.5849
PB.37862.1	1833	1665.5	0	0
PB.83140.1	1143	975.501	0	0
PB.96111.1	856	688.501	3.52413	127.242
PB.118908.1	221	68.6955	2.22915	806.664
PB.130855.1	3179	3011.5	5.13032	42.3491
PB.157422.1	2592	2424.5	3.19445	32.7534
PB.60620.1	1599	1431.5	5.67522	98.5539
PB.111586.1	281	119.275	1.20613	251.379
PB.23018.1	2127	1959.5	2.21663	28.121
PB.157423.1	2578	2410.5	0	0
PB.15709.1	2332	2164.5	1.86462	21.4148
PB.3821.1	6790	6622.5	84.8012	318.319
PB.8662.1	4700	4532.5	0	0
PB.45403.1	1852	1684.5	2.91878	43.0737
PB.3821.2	6673	6505.5	24.1979	92.4652
PB.3821.3	6305	6137.5	66.5314	269.474
PB.8662.2	4570	4402.5	0	0
PB.8662.3	4534	4366.5	0	0
PB.3821.4	6186	6018.5	1.26948e-05	5.2435e-05
PB.3821.5	5026	4858.5	25.4019	129.971
PB.3821.6	5054	4886.5	20.2245	102.887
PB.3821.7	6466	6298.5	36.4928	144.03
PB.8662.4	4778	4610.5	23.0147	124.091
PB.88786.1	3889	3721.5	0	0
PB.124774.1	3612	3444.5	0	0
PB.130856.1	3319	3151.5	0	0
PB.137326.1	3115	2947.5	0	0
PB.143832.1	2965	2797.5	0	0
PB.111587.1	459	291.501	3	255.837
PB.45404.1	1853	1685.5	0	0
PB.164545.1	2440	2272.5	0	0
PB.45405.1	1814	1646.5	0	0
PB.37863.1	1914	1746.5	0	0
PB.157425.1	2527	2359.5	0	0
PB.157425.2	2637	2469.5	0	0
PB.157425.3	2530	2362.5	0	0
PB.157425.4	2562	2394.5	11.8302	122.817
PB.37863.2	1900	1732.5	0	0
PB.96112.1	858	690.501	0	0
PB.8663.1	4380	4212.5	11.0859	65.4204
PB.124775.2	3472	3304.5	0.186157	1.40041
PB.130857.2	3356	3188.5	14.5857	113.716
PB.124775.1	3522	3354.5	89.3481	662.125
PB.130857.1	3478	3310.5	0	0
PB.130857.4	3324	3156.5	0.0526457	0.414609
PB.96113.1	951	783.501	13.567	430.453
PB.137327.2	3162	2994.5	54.6258	453.477
PB.130857.6	3357	3189.5	0	0
PB.137327.1	3126	2958.5	0	0
PB.130857.7	3388	3220.5	0	0
PB.130857.8	3234	3066.5	35.903	291.052
PB.130857.5	3433	3265.5	1.64572	12.5282
PB.130857.9	3354	3186.5	0	0
PB.143833.2	2904	2736.5	0	0
PB.164546.1	2410	2242.5	0	0
PB.103720.1	692	524.501	163.748	7760.91
PB.103720.2	701	533.501	0	0
PB.37865.1	1928	1760.5	0	0
PB.130858.1	3295	3127.5	116.372	924.98
PB.45406.1	1752	1584.5	0	0
PB.60623.1	1600	1432.5	6.19819e-07	1.0756e-05
PB.124776.2	3576	3408.5	0	0
PB.130858.2	3262	3094.5	0.573059	4.60353
PB.118911.1	322	157.24	2.0855	329.707
PB.103721.1	718	550.501	0	0
PB.157427.1	2000	1832.5	13.5959	184.436
PB.164547.1	2507	2339.5	0	0
PB.15712.1	2274	2106.5	0	0
PB.23021.1	2147	1979.5	0	0
PB.23021.2	2224	2056.5	0	0
PB.164547.2	2392	2224.5	6.6159	73.9331
PB.164547.5	2379	2211.5	3.2097	36.0794
PB.15712.2	2273	2105.5	0	0
PB.157427.3	2586	2418.5	0	0
PB.164547.4	2450	2282.5	12.6314	137.57
PB.143834.1	2902	2734.5	0	0
PB.164547.3	2413	2245.5	0	0
PB.164547.6	2364	2196.5	0	0
PB.23021.3	2187	2019.5	0	0
PB.157427.5	2564	2396.5	0	0
PB.157427.6	2545	2377.5	0	0
PB.15712.3	2278	2110.5	0	0
PB.164547.7	2331	2163.5	7.3958	84.9787
PB.164547.8	2505	2337.5	0	0
PB.164547.9	2478	2310.5	0	0
PB.15712.6	2347	2179.5	0	0
PB.15712.7	2352	2184.5	0	0
PB.164547.10	2414	2246.5	9.92861	109.866
PB.15712.8	2238	2070.5	0	0
PB.164547.11	2380	2212.5	0	0
PB.15712.9	2300	2132.5	0.450353	5.24983
PB.157427.7	2514	2346.5	9.36751	99.2397
PB.30409.2	2025	1857.5	0	0
PB.45407.1	1824	1656.5	0	0
PB.52932.1	1706	1538.5	0	0
PB.60624.1	1576	1408.5	0	0
PB.68227.1	1422	1254.5	0	0
PB.75707.1	1205	1037.5	0	0
PB.103722.1	700	532.501	0.804825	37.5719
PB.130859.1	3280	3112.5	0	0
PB.137329.1	3127	2959.5	11.3363	95.2213
PB.3822.1	5949	5781.5	0	0
PB.118912.1	321	156.292	0	0
PB.88787.1	3901	3733.5	11.7679	78.3548
PB.130860.1	3356	3188.5	8.18825	63.8391
PB.3823.1	10774	10606.5	93.9692	220.24
PB.103723.1	642	474.501	0.79612	41.7084
PB.45408.1	1801	1633.5	11.023	167.75
PB.150514.1	2672	2504.5	11.977	118.88
PB.164549.1	2389	2221.5	37.2002	416.276
PB.96115.2	908	740.501	8.33106	279.677
PB.103724.1	725	557.501	0	0
PB.83143.1	1060	892.501	0	0
PB.96115.3	777	609.501	0.848947	34.6249
PB.37866.1	1958	1790.5	14.6227	203.019
PB.164550.1	2381	2213.5	32.6719	366.924
PB.60627.1	1602	1434.5	10.233	177.331
PB.143837.1	2877	2709.5	41.3732	379.587
PB.157428.1	2554	2386.5	5.10048	53.129
PB.150517.1	2746	2578.5	29	279.584
PB.75708.1	1224	1056.5	6	141.177
PB.111589.1	532	364.501	5	341
PB.88788.1	3735	3567.5	19.6027	136.595
PB.143838.1	2940	2772.5	0	0
PB.137330.1	2997	2829.5	0	0
PB.124778.1	3508	3340.5	7.26099	54.0339
PB.88788.2	3852	3684.5	12.125	81.8062
PB.88788.4	3955	3787.5	3.19204e-08	2.09507e-07
PB.124778.2	3705	3537.5	4.00257e-07	2.81271e-06
PB.88788.5	3905	3737.5	0	0
PB.88788.3	3954	3786.5	0.0804306	0.528038
PB.75709.1	1198	1030.5	6.00084	144.759
PB.130863.1	3243	3075.5	4.71205	38.087
PB.124778.4	3516	3348.5	0	0
PB.88788.8	3883	3715.5	0	0
PB.124778.3	3641	3473.5	0	0
PB.23022.1	2220	2052.5	4.70587	56.9953
PB.88788.9	3802	3634.5	0	0
PB.143838.3	2828	2660.5	0.125561	1.1732
PB.124778.5	3666	3498.5	0	0
PB.88788.10	4057	3889.5	0	0
PB.8665.2	4468	4300.5	30.2554	174.89
PB.157429.1	2531	2363.5	27.2087	286.177
PB.130863.2	3248	3080.5	19.8186	159.931
PB.88788.11	3955	3787.5	0	0
PB.88788.12	3962	3794.5	0	0
PB.143838.4	2856	2688.5	0.00118936	0.0109973
PB.150518.1	2749	2581.5	9.4753	91.2437
PB.37867.1	1902	1734.5	9.03696	129.518
PB.37867.2	1818	1650.5	12.1439	182.905
PB.157430.1	2530	2362.5	16.2575	171.066
PB.75710.2	1205	1037.5	12.072	289.249
PB.75710.1	1226	1058.5	0	0
PB.88789.1	4037	3869.5	43.9967	282.649
PB.88789.2	4015	3847.5	15.9087	102.787
PB.103725.1	691	523.501	12.8832	611.769
PB.103726.1	567	399.501	0	0
PB.83144.1	993	825.501	0	0
PB.37868.1	1996	1828.5	0	0
PB.164551.1	2434	2266.5	0	0
PB.137331.1	3152	2984.5	10.8278	90.1883
PB.137331.2	3052	2884.5	0	0
PB.143839.2	2930	2762.5	0	0
PB.68231.1	1404	1236.5	0	0
PB.143839.3	2852	2684.5	66.1852	612.886
PB.23023.1	2120	1952.5	0	0
PB.15715.1	2269	2101.5	0	0
PB.124780.2	3610	3442.5	6.20517	44.8087
PB.88790.1	3836	3668.5	5.14225	34.8455
PB.143839.4	2892	2724.5	0	0
PB.45409.1	1838	1670.5	0	0
PB.52934.1	1682	1514.5	6.59107	108.185
PB.30411.1	2035	1867.5	6.40893	85.3114
PB.137332.1	2996	2828.5	20.5164	180.313
PB.37869.1	1906	1738.5	9.20233	131.585
PB.30412.1	2003	1835.5	5.8224	78.8551
PB.45410.1	1811	1643.5	0	0
PB.60629.1	1544	1376.5	3.75857	67.878
PB.88791.1	3816	3648.5	10.0334	68.3622
PB.37869.2	1974	1806.5	0	0
PB.96117.1	865	697.501	4.16257	148.354
PB.30412.2	1995	1827.5	0	0
PB.88791.2	3864	3696.5	5.66758	38.1144
PB.45410.2	1809	1641.5	1.91114	28.9423
PB.37869.3	1847	1679.5	3	44.4041
PB.96118.1	922	754.501	3	98.8425
PB.8666.1	4271	4103.5	25	151.449
PB.8666.2	4196	4028.5	0	0
PB.137333.1	3053	2885.5	0	0
PB.45411.1	1785	1617.5	0	0
PB.83146.1	1032	864.501	12	345.063
PB.23024.1	2204	2036.5	3	36.62
PB.118913.1	187	44.7577	0	0
PB.111590.1	501	333.501	1.80023	134.188
PB.75712.1	1269	1101.5	0	0
PB.8667.1	4732	4564.5	47.5131	258.763
PB.45412.1	1833	1665.5	1.43638	21.4391
PB.124782.2	3769	3601.5	19.9525	137.72
PB.157432.1	2603	2435.5	6	61.2414
PB.23026.1	2214	2046.5	3.26586	39.6705
PB.96119.1	871	703.501	0	0
PB.45413.1	1849	1681.5	12.1163	179.125
PB.23027.1	2192	2024.5	0.0026473	0.0325063
PB.143841.2	2966	2798.5	0	0
PB.143841.5	2801	2633.5	0	0
PB.143841.3	2879	2711.5	0	0
PB.88792.1	4089	3921.5	0	0
PB.137334.1	3138	2970.5	18.0096	150.715
PB.30413.1	1979	1811.5	0.000334536	0.00459079
PB.30413.2	2066	1898.5	5.82413	76.261
PB.157433.1	2621	2453.5	0.000939021	0.00951418
PB.164553.1	2549	2381.5	36.1545	377.393
PB.150519.1	2692	2524.5	9.54531e-08	9.39933e-07
PB.164553.2	2391	2223.5	0	0
PB.157433.2	2623	2455.5	0	0
PB.75714.1	1214	1046.5	4.30559	102.276
PB.15718.1	2230	2062.5	5.04357	60.7892
PB.15718.2	2265	2097.5	6	71.1101
PB.150519.3	2642	2474.5	6.12603	61.5423
PB.83148.1	1102	934.501	2.53329	67.3887
PB.75714.2	1246	1078.5	0	0
PB.8668.1	4469	4301.5	12.8116	74.0401
PB.88792.2	3923	3755.5	5.09977	33.7571
PB.103728.1	711	543.501	12.3363	564.242
PB.143842.1	2879	2711.5	24.1516	221.42
PB.103728.2	607	439.501	0	0
PB.96121.2	826	658.501	6	226.505
PB.118916.1	258	98.946	0	0
PB.88793.1	3806	3638.5	6.01975	41.1281
PB.150520.1	2863	2695.5	27	249.004
PB.60631.1	1512	1344.5	3.02688	55.965
PB.157434.1	2492	2324.5	9.17677	98.1392
PB.45414.1	1849	1681.5	0.449434	6.64432
PB.157435.1	2597	2429.5	16.24	166.169
PB.118917.1	286	123.665	1	201.018
PB.3826.1	5169	5001.5	95.6466	475.392
PB.52937.1	1738	1570.5	0	0
PB.83149.1	1148	980.501	0	0
